Millis,Red,IR
258557,57559,102090
258608,57564,102054
258662,57576,102057
258710,57562,102073
258761,57536,102072
258823,57552,102072
258863,57555,102070
258914,57552,102064
258966,57564,102059
259023,57538,102052
259068,57538,102057
259119,57545,102056
259170,57551,102052
259223,57543,102059
259272,57531,102059
259323,57536,102057
259382,57548,102049
259425,57545,102065
259476,57532,102050
259527,57520,102042
259582,57531,102032
259629,57534,102046
259680,57526,102051
259731,57525,102039
259783,57542,102042
259833,57534,102043
259884,57511,102029
259942,57523,102023
259986,57513,102034
260037,57535,102050
260088,57495,102035
260144,57489,102040
260191,57486,102038
260242,57499,102045
260303,57517,102051
260344,57479,102018
260395,57485,102030
260446,57507,102042
260503,57510,102055
260548,57519,102062
260599,57476,102024
260650,57496,102040
260703,57492,102034
260752,57469,102034
260803,57485,102028
260864,57461,102025
260905,57490,102020
260956,57465,102031
261007,57473,102034
261063,57484,102039
261109,57473,102042
261160,57461,102030
261211,57474,102028
261263,57467,102021
261313,57458,102015
261364,57463,102025
261424,57448,102019
261467,57454,102023
261518,57453,102031
261569,57460,102022
261624,57455,102027
261671,57453,102015
261722,57447,102028
261783,57448,102026
261824,57447,102018
261875,57441,102025
261926,57434,102029
261983,57437,102026
262028,57436,102031
262079,57430,102009
262130,57444,102036
262183,57441,102023
262232,57430,102023
262283,57412,102032
262343,57429,102017
262385,57431,102014
262436,57423,102019
262487,57433,102016
262543,57439,102020
262589,57420,101985
262641,57425,102007
262692,57439,102025
262743,57417,102022
262794,57420,102044
262845,57414,102006
262904,57425,102006
262947,57430,102025
262998,57407,102015
263049,57407,102004
263104,57420,102001
263151,57404,102011
263202,57396,102020
263265,57383,102004
263304,57418,101989
263355,57372,102016
263406,57391,102021
263464,57416,102007
263508,57399,102005
263559,57365,101990
263610,57372,101998
263664,57386,101996
263712,57386,101984
263763,57360,101990
263825,57360,102003
263866,57383,101988
263917,57370,101993
263968,57358,101976
264025,57330,101978
264070,57337,101975
264121,57352,101987
264172,57359,101986
264225,57332,101977
264274,57339,101987
264325,57329,101986
264384,57337,101978
264427,57336,101970
264478,57334,101979
264529,57326,101960
264584,57327,101973
264631,57327,101967
264682,57335,101973
264744,57319,101984
264784,57327,101997
264835,57299,101949
264886,57327,101967
264944,57330,101976
264988,57319,101974
265039,57308,101995
265091,57323,101990
265144,57325,101984
265193,57319,101981
265244,57336,101988
265305,57340,101983
265346,57337,101984
265397,57328,101985
265448,57337,101981
265505,57331,101979
265550,57337,101970
265601,57344,101986
265652,57320,101966
265705,57337,101963
265754,57316,101979
265805,57303,101953
265864,57317,101955
265907,57329,101973
265958,57293,101973
266009,57277,101971
266065,57319,101982
266111,57316,101963
266162,57272,101973
266213,57291,101972
266265,57304,101963
266316,57302,101946
266367,57285,101962
266426,57266,101952
266469,57271,101958
266520,57286,101967
266571,57277,101955
266626,57268,101976
266673,57260,101955
266724,57289,101959
266785,57284,101967
266826,57261,101942
266877,57274,101951
266928,57300,101976
266985,57277,101966
267030,57262,101978
267081,57268,101947
267132,57261,101947
267186,57262,101953
267234,57260,101956
267285,57255,101950
267345,57244,101953
267387,57235,101947
267438,57249,101956
267489,57244,101950
267545,57243,101955
267592,57246,101953
267643,57234,101947
267694,57246,101954
267745,57234,101942
267796,57239,101922
267847,57240,101929
267906,57230,101939
267949,57228,101953
268000,57237,101940
268051,57236,101934
268106,57243,101942
268153,57231,101935
268204,57212,101939
268265,57222,101929
268306,57225,101911
268357,57228,101935
268408,57227,101925
268466,57229,101922
268510,57240,101936
268561,57215,101922
268612,57215,101911
268666,57234,101937
268714,57235,101935
268766,57186,101938
268827,57188,101941
268868,57229,101919
268919,57232,101925
268970,57174,101917
269027,57186,101924
269072,57186,101896
269123,57213,101908
269174,57215,101915
269227,57174,101918
269276,57197,101932
269327,57189,101922
269386,57204,101913
269429,57181,101913
269480,57196,101915
269531,57191,101909
269587,57156,101911
269633,57158,101899
269684,57186,101903
269746,57170,101909
269787,57155,101904
269837,57163,101921
269888,57168,101904
269946,57170,101903
269991,57173,101912
270042,57163,101889
270093,57164,101902
270146,57163,101896
270195,57161,101897
270246,57138,101891
270307,57151,101911
270348,57158,101899
270399,57153,101889
270450,57140,101900
270507,57131,101903
270552,57145,101878
270603,57139,101903
270654,57149,101892
270707,57135,101901
270756,57144,101907
270807,57146,101880
270867,57144,101879
270909,57137,101893
270960,57140,101891
271011,57115,101886
271067,57126,101879
271113,57150,101887
271164,57142,101888
271226,57132,101890
271267,57146,101916
271318,57148,101883
271369,57111,101868
271426,57134,101874
271471,57120,101867
271522,57137,101898
271573,57108,101849
271626,57115,101877
271675,57104,101884
271726,57088,101880
271787,57123,101888
271828,57082,101881
271879,57128,101879
271930,57097,101881
271987,57105,101876
272032,57073,101862
272083,57098,101869
272134,57087,101862
272188,57087,101872
272236,57079,101867
272287,57078,101854
272347,57084,101863
272389,57073,101863
272440,57069,101868
272492,57067,101870
272547,57070,101867
272594,57066,101860
272645,57064,101865
272696,57068,101857
272747,57074,101866
272798,57075,101852
272849,57073,101859
272908,57063,101843
272951,57074,101870
273002,57079,101880
273053,57072,101864
273108,57077,101876
273155,57067,101868
273206,57079,101872
273267,57064,101862
273308,57052,101849
273359,57071,101858
273410,57096,101881
273468,57050,101874
273512,57045,101893
273563,57063,101870
273614,57076,101874
273668,57063,101873
273717,57060,101875
273768,57069,101875
273827,57061,101860
273870,57050,101853
273921,57055,101870
273972,57054,101863
274027,57050,101877
274074,57050,101861
274125,57051,101861
274176,57044,101867
274227,57051,101857
274278,57065,101848
274329,57055,101864
274388,57062,101860
274431,57048,101851
274482,57062,101866
274533,57048,101838
274589,57029,101864
274635,57032,101850
274686,57038,101873
274748,57060,101881
274789,57023,101849
274839,57018,101867
274890,57046,101877
274948,57045,101874
274993,57053,101875
275044,57021,101849
275095,57033,101867
275148,57042,101853
275197,57049,101863
275248,57015,101842
275309,57017,101860
275350,57036,101847
275401,57015,101858
275452,57040,101848
275509,57030,101858
275554,57031,101844
275605,57020,101846
275656,57050,101856
275709,57007,101852
275758,57032,101874
275809,57018,101842
275869,57015,101851
275911,57025,101843
275962,57025,101859
276013,57024,101847
276069,57010,101856
276115,57023,101863
276167,57030,101857
276228,57014,101855
276269,57016,101845
276320,57006,101849
276371,57017,101852
276428,57022,101858
276473,57021,101847
276524,57006,101827
276575,57024,101854
276628,57030,101851
276677,57012,101849
276728,57030,101843
276789,57013,101837
276830,57017,101836
276881,57023,101829
276932,56997,101829
276988,56995,101843
277034,57013,101811
277085,57035,101831
277136,56991,101817
277188,57002,101824
277238,57009,101837
277289,57003,101810
277349,57012,101801
277392,57021,101824
277443,56995,101822
277494,56982,101807
277549,57005,101821
277596,57021,101810
277647,57008,101830
277710,56980,101823
277749,57014,101834
277800,57016,101813
277851,56975,101824
277910,56984,101825
277953,57020,101827
278004,56992,101836
278055,57012,101835
278110,57006,101831
278157,57016,101818
278208,56965,101800
278270,56969,101793
278310,56982,101815
278361,57007,101815
278412,56995,101813
278470,56986,101807
278514,56978,101789
278565,56984,101801
278617,56971,101799
278670,56965,101793
278719,56967,101794
278770,56965,101787
278829,56970,101801
278872,56976,101802
278923,56978,101800
278974,56957,101779
279029,56960,101783
279076,56967,101808
279127,56966,101789
279178,56960,101793
279229,56955,101805
279280,56957,101776
279331,56958,101780
279390,56949,101787
279433,56958,101778
279484,56939,101798
279535,56944,101791
279589,56955,101788
279637,56955,101779
279688,56966,101770
279750,56959,101786
279790,56953,101781
279842,56946,101769
279893,56964,101764
279950,56927,101756
279995,56933,101777
280046,56933,101766
280097,56936,101755
280150,56942,101755
280199,56951,101761
280250,56922,101746
280309,56934,101740
280352,56946,101745
280403,56933,101753
280454,56910,101723
280509,56911,101720
280556,56948,101740
280607,56907,101744
280658,56897,101740
280710,56926,101726
280760,56929,101731
280811,56891,101736
280871,56886,101722
280913,56884,101732
280964,56916,101731
281015,56890,101723
281071,56881,101739
281118,56881,101720
281169,56892,101724
281230,56897,101717
281271,56880,101710
281322,56884,101725
281373,56886,101715
281430,56873,101714
281475,56877,101740
281526,56879,101704
281577,56879,101717
281630,56875,101721
281679,56866,101716
281730,56875,101720
281791,56858,101705
281832,56866,101700
281883,56851,101715
281934,56884,101715
281990,56892,101714
282036,56885,101725
282087,56885,101711
282138,56894,101730
282190,56875,101724
282240,56869,101721
282292,56863,101725
282351,56858,101712
282394,56862,101725
282445,56873,101718
282496,56863,101706
282551,56865,101720
282598,56865,101710
282649,56869,101715
282710,56872,101704
282751,56866,101711
282802,56875,101719
282853,56874,101711
282910,56876,101711
282955,56869,101730
283006,56868,101706
283057,56874,101710
283111,56880,101703
283159,56869,101708
283210,56839,101707
283270,56875,101707
283312,56886,101722
283363,56881,101716
283414,56862,101687
283470,56866,101701
283517,56862,101687
283568,56886,101705
283619,56857,101714
283672,56837,101705
283721,56835,101727
283772,56830,101718
283831,56852,101711
283874,56827,101708
283925,56829,101717
283976,56841,101710
284031,56854,101713
284078,56825,101681
284129,56868,101695
284192,56830,101708
284231,56854,101720
284282,56833,101712
284333,56843,101701
284391,56842,101711
284435,56849,101714
284486,56828,101703
284537,56857,101727
284591,56852,101726
284639,56853,101732
284690,56854,101740
284752,56849,101736
284793,56856,101726
284844,56851,101737
284895,56836,101721
284952,56843,101719
284997,56848,101720
285048,56861,101731
285099,56832,101739
285152,56845,101744
285201,56846,101745
285252,56845,101746
285311,56849,101740
285354,56851,101749
285405,56859,101750
285456,56824,101755
285511,56842,101746
285558,56832,101752
285609,56850,101753
285660,56871,101744
285712,56835,101766
285762,56832,101712
285813,56856,101760
285871,56861,101769
285915,56846,101746
285967,56840,101775
286018,56844,101753
286071,56850,101747
286120,56836,101747
286171,56835,101740
286232,56837,101736
286273,56822,101736
286324,56816,101730
286375,56813,101729
286432,56837,101744
286477,56823,101717
286528,56841,101728
286579,56818,101733
286632,56825,101727
286681,56794,101725
286732,56816,101723
286791,56842,101707
286834,56840,101714
286885,56811,101732
286936,56805,101733
286992,56837,101739
287038,56837,101729
287089,56790,101727
287140,56797,101738
287192,56827,101733
287243,56820,101709
287294,56790,101714
287353,56771,101694
287396,56767,101698
287447,56804,101732
287498,56780,101707
287553,56779,101722
287600,56778,101708
287651,56790,101716
287712,56809,101708
287753,56777,101699
287804,56790,101693
287855,56811,101702
287912,56780,101703
287957,56761,101714
288008,56771,101703
288059,56780,101701
288113,56762,101713
288161,56768,101699
288212,56774,101692
288272,56776,101701
288314,56765,101698
288365,56771,101697
288416,56768,101685
288472,56773,101686
288519,56779,101688
288570,56764,101701
288621,56749,101677
288672,56771,101694
288723,56769,101688
288774,56763,101698
288833,56752,101682
288876,56749,101695
288927,56750,101694
288978,56760,101685
289033,56749,101703
289080,56757,101677
289131,56762,101691
289192,56753,101688
289233,56741,101667
289284,56746,101675
289335,56767,101678
289393,56744,101682
289437,56736,101715
289488,56743,101657
289539,56752,101674
289593,56750,101688
289641,56748,101691
289693,56746,101680
289752,56737,101678
289795,56732,101665
289846,56740,101683
289897,56724,101661
289952,56720,101662
289999,56715,101655
290050,56740,101669
290101,56727,101672
290152,56733,101667
290203,56741,101659
290254,56742,101660
290313,56744,101676
290356,56726,101672
290407,56750,101673
290458,56718,101657
290512,56718,101659
290560,56716,101655
290611,56692,101657
290673,56716,101669
290714,56693,101645
290764,56691,101676
290815,56705,101692
290873,56721,101685
290918,56729,101681
290969,56693,101656
291020,56714,101684
291073,56734,101682
291122,56726,101683
291173,56696,101679
291234,56682,101687
291275,56728,101665
291326,56711,101671
291377,56698,101657
291434,56702,101674
291479,56714,101668
291530,56690,101668
291581,56730,101680
291634,56692,101683
291683,56709,101692
291734,56706,101682
291794,56688,101682
291836,56690,101679
291887,56704,101684
291938,56699,101682
291994,56689,101680
292040,56684,101678
292091,56690,101668
292153,56698,101662
292194,56691,101645
292245,56690,101671
292296,56689,101669
292353,56671,101670
292398,56664,101667
292449,56654,101652
292500,56661,101662
292553,56668,101640
292602,56669,101659
292653,56669,101661
292714,56667,101664
292755,56673,101656
292806,56659,101643
292857,56674,101639
292914,56658,101646
292959,56673,101621
293010,56676,101636
293061,56711,101644
293113,56691,101639
293163,56702,101676
293214,56699,101627
293274,56698,101629
293316,56703,101661
293368,56708,101640
293419,56715,101641
293474,56708,101641
293521,56713,101628
293572,56721,101647
293633,56725,101659
293674,56742,101657
293725,56739,101653
293776,56714,101649
293833,56742,101640
293878,56757,101661
293929,56725,101645
293980,56721,101634
294033,56728,101648
294082,56750,101669
294133,56713,101668
294195,56705,101672
294235,56707,101658
294286,56753,101662
294337,56703,101676
294395,56718,101675
294439,56717,101658
294490,56753,101640
294541,56725,101662
294595,56717,101677
294644,56723,101679
294695,56744,101684
294754,56751,101674
294797,56734,101684
294848,56734,101696
294899,56736,101699
294954,56757,101703
295001,56754,101708
295052,56753,101705
295103,56762,101710
295154,56758,101730
295205,56751,101689
295256,56764,101712
295315,56756,101728
295358,56773,101726
295409,56788,101756
295460,56780,101730
295514,56798,101743
295562,56805,101746
295613,56790,101733
295675,56778,101724
295715,56761,101724
295766,56761,101733
295818,56765,101727
295875,56752,101728
295920,56734,101711
295971,56736,101718
296022,56730,101713
296075,56716,101717
296124,56720,101715
296175,56718,101724
296234,56724,101717
296277,56716,101709
296328,56724,101704
296379,56701,101705
296434,56703,101693
296481,56703,101714
296532,56700,101707
296583,56695,101689
296635,56682,101707
296685,56688,101688
296736,56694,101689
296794,56682,101690
296838,56670,101686
296889,56684,101710
296940,56665,101688
296994,56670,101693
297043,56670,101692
297094,56679,101680
297155,56687,101679
297196,56664,101681
297247,56671,101688
297298,56696,101695
297355,56676,101678
297400,56686,101708
297451,56667,101705
297502,56665,101685
297555,56683,101697
297604,56647,101698
297655,56624,101698
297716,56622,101703
297757,56674,101696
297808,56640,101699
297859,56629,101706
297915,56671,101691
297961,56661,101687
298012,56637,101702
298063,56649,101703
298115,56669,101705
298165,56672,101687
298216,56654,101685
298276,56635,101680
298319,56638,101692
298370,56651,101692
298421,56647,101685
298476,56634,101700
298523,56631,101683
298574,56649,101688
298635,56656,101689
298676,56632,101677
298727,56636,101684
298778,56656,101687
298835,56639,101692
298880,56622,101714
298931,56644,101678
298982,56637,101690
299035,56634,101692
299084,56618,101686
299135,56638,101683
299195,56635,101695
299237,56631,101690
299288,56641,101701
299339,56627,101681
299395,56631,101696
299441,56636,101703
299493,56640,101702
299544,56640,101700
299595,56637,101703
299646,56634,101680
299697,56617,101692
299756,56623,101699
299799,56622,101698
299850,56642,101696
299901,56625,101694
299956,56622,101698
300003,56634,101690
300054,56632,101705
300115,56633,101680
300156,56627,101681
300207,56640,101699
300258,56635,101692
300316,56639,101692
300360,56635,101701
300411,56636,101669
300462,56634,101672
300516,56643,101703
300564,56636,101684
300615,56614,101680
300675,56621,101679
300718,56640,101666
300769,56656,101687
300820,56632,101678
300875,56640,101675
300922,56633,101664
300973,56665,101662
301024,56638,101645
301075,56631,101661
301126,56635,101689
301177,56624,101658
301236,56640,101667
301279,56616,101669
301330,56663,101676
301381,56617,101672
301436,56653,101681
301483,56616,101668
301534,56626,101678
301596,56647,101664
301636,56653,101647
301687,56624,101651
301738,56644,101667
301796,56656,101680
301840,56657,101668
301891,56632,101663
301943,56643,101664
301996,56661,101650
302045,56659,101668
302096,56644,101662
302157,56641,101663
302198,56661,101673
302249,56656,101668
302300,56666,101658
302357,56651,101668
302402,56671,101651
302453,56656,101663
302504,56703,101667
302557,56666,101659
302606,56677,101687
302657,56683,101661
302716,56692,101657
302759,56671,101661
302810,56693,101661
302861,56690,101652
302917,56679,101651
302963,56698,101656
303014,56728,101643
303076,56706,101660
303117,56702,101653
303168,56706,101664
303219,56710,101656
303276,56715,101661
303321,56728,101657
303372,56718,101628
303423,56724,101658
303476,56728,101659
303525,56728,101640
303576,56733,101631
303637,56720,101646
303678,56736,101633
303729,56737,101633
303780,56741,101619
303837,56745,101635
303882,56750,101606
303933,56751,101626
303984,56764,101624
304036,56756,101616
304086,56757,101628
304137,56774,101608
304197,56785,101611
304239,56782,101616
304290,56780,101609
304341,56766,101602
304397,56799,101602
304444,56818,101607
304495,56819,101607
304556,56819,101621
304597,56846,101652
304648,56863,101629
304699,56833,101607
304756,56860,101632
304801,56848,101635
304852,56893,101661
304903,56862,101662
304958,56865,101656
305005,56916,101658
305056,56869,101657
305117,56901,101659
305158,56873,101649
305209,56913,101644
305260,56880,101637
305318,56867,101632
305362,56875,101614
305413,56912,101623
305464,56903,101622
305518,56880,101635
305566,56889,101629
305617,56910,101617
305677,56915,101617
305720,56899,101614
305771,56905,101631
305822,56916,101627
305877,56934,101620
305924,56923,101630
305975,56917,101624
306026,56944,101617
306077,56938,101644
306128,56933,101610
306179,56940,101624
306238,56936,101632
306281,56951,101622
306332,56945,101650
306383,56942,101615
306438,56947,101620
306485,56952,101613
306536,56945,101600
306598,56951,101592
306638,56957,101601
306689,56960,101597
306740,56975,101600
306798,56956,101599
306842,56963,101596
306894,56966,101604
306945,56960,101594
306998,56954,101602
307047,56953,101596
307098,56965,101600
307157,56963,101594
307200,56951,101593
307251,56958,101592
307302,56969,101592
307357,56971,101589
307404,56969,101580
307455,56974,101586
307506,56971,101586
307557,56984,101576
307608,56969,101554
307659,56976,101589
307717,56976,101579
307761,56969,101571
307812,56979,101587
307863,56963,101565
307917,56974,101582
307965,56981,101567
308016,56994,101560
308078,56990,101561
308119,56981,101536
308170,56971,101553
308221,57002,101549
308278,56992,101548
308323,57001,101585
308374,56974,101548
308425,56978,101546
308478,56989,101552
308527,57000,101551
308578,56968,101556
308639,56974,101546
308680,57004,101556
308731,56968,101563
308782,56968,101574
308839,56972,101572
308884,57022,101575
308935,56989,101587
308986,57005,101592
309038,57035,101600
309088,57040,101584
309139,57024,101593
309199,57011,101584
309241,57015,101601
309292,57036,101598
309344,57030,101592
309399,57009,101585
309446,57012,101589
309497,57020,101595
309558,57019,101588
309599,57002,101577
309650,57009,101594
309701,57021,101593
309758,57014,101591
309803,57012,101603
309854,57009,101569
309905,57013,101583
309958,57009,101581
310007,57008,101595
310058,57022,101583
310119,57004,101579
310160,57009,101576
310211,57005,101590
310262,56999,101597
310318,57017,101587
310364,57014,101577
310415,56991,101565
310466,57026,101595
310518,57006,101579
310569,56997,101588
310620,57007,101581
310679,56993,101582
310722,56998,101594
310773,57003,101576
310824,57004,101578
310879,57005,101594
310926,56999,101584
310977,56991,101582
311038,57007,101582
311079,57000,101564
311130,56989,101582
311181,56991,101574
311238,57003,101564
311283,57000,101589
311334,56991,101564
311385,56985,101571
311439,57006,101560
311487,57001,101583
311538,56964,101559
311598,56997,101566
311640,57008,101577
311691,57013,101572
311742,56977,101569
311800,56969,101570
311845,56968,101554
311896,57002,101574
311947,56978,101587
312000,56954,101582
312049,56963,101608
312100,56968,101605
312159,56995,101593
312202,56967,101601
312253,56972,101605
312304,56986,101601
312359,56988,101593
312406,56963,101572
312457,57005,101589
312520,56964,101585
312559,56969,101602
312610,56958,101591
312661,56965,101583
312719,56969,101591
312763,56971,101595
312814,56961,101588
312865,56971,101588
312919,56969,101600
312967,56964,101591
313019,56952,101583
313080,56963,101564
313121,56963,101560
313172,56962,101590
313223,56950,101583
313280,56954,101583
313325,56946,101569
313376,56951,101591
313427,56964,101591
313480,56947,101590
313529,56960,101587
313580,56957,101599
313639,56958,101590
313682,56940,101583
313733,56952,101587
313784,56939,101575
313840,56942,101587
313886,56946,101596
313937,56951,101587
313988,56961,101584
314040,56946,101606
314090,56946,101569
314141,56956,101594
314199,56951,101594
314244,56938,101584
314295,56955,101613
314346,56928,101571
314399,56924,101567
314448,56931,101581
314499,56935,101567
314560,56944,101559
314601,56923,101569
314652,56919,101570
314703,56933,101565
314760,56931,101583
314805,56898,101573
314856,56943,101576
314907,56893,101579
314960,56918,101562
315009,56877,101566
315060,56885,101576
315120,56916,101567
315162,56895,101560
315213,56869,101569
315264,56885,101562
315320,56902,101564
315366,56900,101562
315417,56859,101559
315469,56872,101563
315520,56881,101555
315571,56863,101533
315622,56867,101559
315681,56860,101539
315724,56853,101557
315775,56863,101558
315826,56857,101548
315881,56841,101554
315928,56844,101538
315979,56849,101551
316040,56848,101547
316081,56846,101519
316132,56846,101535
316183,56863,101527
316240,56843,101525
316285,56839,101558
316336,56849,101540
316387,56832,101535
316441,56823,101545
316489,56828,101542
316540,56825,101551
316600,56820,101558
316642,56824,101544
316694,56814,101548
316745,56828,101553
316800,56842,101564
316847,56832,101560
316898,56822,101548
316949,56835,101551
317000,56826,101544
317051,56826,101527
317102,56832,101538
317161,56818,101561
317204,56824,101542
317255,56833,101552
317306,56822,101554
317361,56825,101543
317408,56817,101535
317459,56814,101546
317521,56835,101550
317561,56830,101522
317612,56811,101548
317663,56822,101537
317721,56830,101536
317765,56836,101563
317816,56806,101539
317867,56802,101534
317921,56828,101559
317970,56824,101552
318021,56764,101560
318082,56771,101554
318123,56812,101533
318174,56814,101543
318225,56776,101545
318282,56772,101542
318327,56764,101544
318378,56794,101532
318429,56805,101542
318482,56763,101535
318531,56786,101553
318582,56767,101533
318641,56774,101523
318684,56746,101528
318735,56768,101522
318786,56755,101517
318842,56742,101528
318888,56745,101532
318939,56746,101521
319001,56744,101520
319042,56730,101510
319092,56739,101520
319144,56738,101525
319201,56750,101524
319246,56740,101519
319297,56725,101518
319348,56731,101519
319401,56730,101506
319450,56734,101521
319501,56715,101514
319562,56715,101506
319603,56727,101531
319654,56719,101510
319705,56714,101520
319762,56713,101525
319807,56732,101500
319858,56713,101521
319909,56736,101522
319962,56720,101537
320011,56732,101549
320062,56733,101534
320122,56734,101552
320164,56724,101553
320215,56741,101554
320266,56757,101542
320322,56737,101554
320369,56751,101551
320420,56785,101571
320481,56760,101574
320522,56767,101589
320573,56761,101581
320624,56756,101581
320681,56770,101582
320726,56757,101564
320777,56775,101575
320828,56756,101586
320881,56760,101580
320930,56774,101579
320981,56757,101571
321042,56767,101566
321083,56757,101561
321134,56775,101578
321185,56732,101544
321241,56737,101563
321287,56749,101540
321338,56775,101582
321389,56729,101570
321443,56730,101562
321491,56729,101566
321542,56723,101573
321602,56747,101577
321645,56720,101570
321696,56722,101574
321747,56711,101581
321802,56748,101584
321849,56752,101573
321900,56723,101562
321951,56741,101572
322002,56740,101595
322053,56746,101537
322104,56732,101559
322163,56714,101556
322206,56732,101572
322257,56707,101593
322308,56723,101565
322363,56717,101570
322410,56726,101570
322461,56716,101572
322523,56706,101555
322563,56718,101566
322614,56711,101562
322665,56727,101568
322723,56705,101563
322767,56704,101554
322818,56715,101567
322870,56706,101554
322923,56707,101561
322972,56709,101566
323023,56707,101558
323082,56711,101579
323125,56710,101566
323176,56703,101558
323227,56685,101571
323282,56708,101577
323329,56695,101565
323380,56697,101571
323431,56696,101572
323482,56704,101575
323533,56695,101558
323584,56716,101563
323643,56700,101574
323686,56705,101563
323737,56704,101584
323788,56687,101570
323842,56700,101576
323890,56707,101574
323941,56713,101562
324003,56709,101564
324043,56700,101547
324095,56695,101565
324146,56713,101564
324203,56706,101563
324248,56706,101603
324299,56693,101573
324350,56684,101557
324403,56709,101564
324452,56709,101565
324503,56678,101550
324562,56681,101533
324605,56697,101549
324656,56670,101558
324707,56654,101563
324764,56648,101553
324809,56693,101552
324860,56646,101566
324911,56653,101563
324963,56681,101552
325013,56676,101533
325064,56643,101543
325124,56629,101545
325166,56630,101547
325217,56658,101542
325268,56645,101529
325324,56627,101536
325371,56620,101534
325422,56628,101540
325483,56634,101537
325524,56618,101519
325575,56609,101546
325626,56623,101542
325683,56621,101530
325728,56618,101546
325779,56621,101516
325830,56616,101533
325883,56621,101530
325932,56603,101535
325983,56606,101514
326044,56590,101501
326085,56603,101519
326136,56594,101531
326187,56608,101524
326243,56612,101521
326289,56597,101522
326340,56589,101517
326391,56618,101521
326443,56593,101520
326493,56584,101527
326545,56592,101527
326604,56581,101526
326647,56589,101530
326698,56607,101535
326749,56609,101523
326804,56605,101548
326851,56607,101545
326902,56606,101545
326963,56617,101535
327004,56615,101524
327055,56598,101527
327106,56591,101533
327163,56608,101513
327208,56608,101534
327259,56592,101519
327310,56590,101522
327364,56611,101510
327412,56610,101516
327463,56563,101510
327523,56602,101508
327565,56607,101520
327616,56603,101515
327667,56565,101515
327725,56559,101502
327770,56555,101487
327821,56598,101516
327872,56557,101518
327925,56544,101514
327974,56542,101531
328025,56544,101508
328084,56573,101505
328127,56545,101506
328178,56539,101508
328229,56550,101502
328284,56544,101492
328331,56528,101485
328382,56564,101482
328445,56529,101487
328484,56533,101512
328535,56515,101493
328586,56531,101484
328644,56533,101487
328688,56527,101483
328739,56512,101490
328790,56525,101487
328844,56515,101475
328892,56511,101481
328943,56498,101478
329005,56505,101468
329046,56506,101464
329097,56496,101471
329148,56481,101471
329205,56483,101466
329250,56480,101460
329301,56487,101466
329352,56482,101470
329405,56475,101472
329454,56472,101464
329505,56475,101465
329564,56477,101460
329607,56468,101459
329658,56478,101460
329709,56453,101462
329764,56467,101460
329811,56475,101471
329862,56478,101461
329913,56491,101453
329965,56490,101473
330015,56481,101435
330066,56470,101456
330124,56478,101458
330168,56463,101441
330220,56480,101476
330271,56462,101445
330324,56472,101451
330373,56481,101458
330424,56506,101462
330485,56516,101448
330526,56505,101471
330577,56505,101482
330628,56536,101480
330685,56534,101517
330730,56499,101501
330781,56530,101494
330832,56503,101498
330885,56536,101484
330934,56497,101492
330985,56487,101502
331045,56533,101501
331087,56535,101495
331138,56507,101496
331189,56517,101508
331245,56548,101506
331291,56546,101506
331342,56512,101517
331393,56531,101513
331445,56535,101516
331496,56538,101504
331547,56549,101529
331606,56531,101518
331649,56538,101528
331700,56541,101535
331751,56552,101540
331806,56541,101544
331853,56539,101534
331904,56544,101538
331965,56560,101531
332006,56542,101528
332057,56550,101539
332108,56544,101527
332165,56523,101533
332210,56526,101567
332261,56538,101517
332312,56535,101544
332366,56544,101547
332414,56541,101546
332465,56563,101554
332525,56568,101551
332567,56567,101533
332618,56575,101555
332670,56561,101544
332725,56557,101546
332772,56567,101543
332823,56560,101529
332874,56559,101529
332925,56547,101530
332976,56544,101532
333027,56561,101522
333086,56552,101525
333129,56548,101521
333180,56563,101529
333231,56553,101525
333286,56560,101523
333333,56538,101526
333384,56527,101507
333445,56539,101513
333486,56555,101492
333537,56533,101511
333588,56535,101496
333646,56533,101489
333690,56550,101508
333741,56525,101495
333792,56507,101501
333846,56541,101508
333895,56537,101499
333946,56480,101502
334007,56479,101501
334048,56527,101494
334099,56525,101494
334150,56501,101489
334207,56500,101495
334252,56488,101466
334303,56524,101475
334354,56523,101478
334407,56479,101488
334456,56506,101509
334507,56493,101480
334566,56506,101475
334609,56472,101473
334660,56486,101468
334711,56484,101474
334767,56464,101472
334813,56465,101464
334864,56483,101464
334926,56484,101468
334967,56471,101456
335017,56458,101462
335068,56470,101455
335126,56462,101444
335171,56458,101456
335222,56441,101428
335273,56461,101439
335326,56464,101448
335375,56450,101447
335426,56423,101440
335487,56440,101448
335528,56451,101447
335579,56444,101442
335630,56426,101437
335687,56429,101449
335732,56442,101417
335783,56425,101436
335834,56426,101419
335887,56420,101433
335936,56420,101436
335987,56422,101418
336047,56414,101421
336089,56427,101430
336140,56429,101422
336191,56400,101413
336247,56412,101405
336293,56423,101404
336345,56428,101413
336406,56412,101408
336447,56426,101428
336498,56422,101407
336549,56400,101395
336606,56409,101400
336651,56397,101410
336702,56437,101440
336753,56406,101385
336806,56413,101407
336855,56437,101422
336906,56407,101433
336967,56450,101455
337008,56424,101450
337059,56454,101451
337110,56440,101473
337167,56470,101477
337212,56434,101450
337263,56472,101458
337314,56462,101476
337368,56446,101478
337416,56438,101467
337467,56448,101473
337527,56468,101460
337569,56435,101450
337621,56429,101460
337672,56435,101459
337727,56451,101458
337774,56443,101462
337825,56424,101457
