Millis,Red,IR
1514882,59559,102889
1514939,59599,102894
1514988,59600,102874
1515042,59578,102878
1515100,59563,102891
1515148,59558,102908
1515201,59592,102868
1515259,59584,102876
1515307,59559,102882
1515360,59570,102869
1515419,59575,102871
1515467,59586,102890
1515520,59577,102875
1515580,59564,102871
1515626,59573,102874
1515679,59570,102869
1515739,59570,102878
1515785,59556,102862
1515838,59541,102846
1515899,59544,102841
1515945,59531,102843
1515998,59548,102852
1516060,59552,102821
1516104,59544,102821
1516157,59559,102840
1516220,59549,102859
1516263,59550,102851
1516317,59559,102881
1516379,59568,102865
1516423,59567,102871
1516476,59573,102882
1516529,59588,102886
1516582,59585,102871
1516635,59570,102864
1516688,59582,102885
1516742,59591,102890
1516795,59586,102882
1516848,59583,102870
1516901,59584,102876
1516954,59596,102880
1517007,59604,102892
1517060,59605,102891
1517113,59604,102915
1517167,59616,102883
1517220,59591,102895
1517273,59596,102891
1517326,59597,102884
1517380,59607,102869
1517432,59588,102888
1517485,59602,102879
1517540,59613,102901
1517592,59620,102900
1517645,59594,102869
1517699,59604,102888
1517751,59605,102897
1517804,59599,102891
1517860,59622,102882
1517910,59584,102884
1517963,59559,102891
1518020,59622,102894
1518070,59625,102867
1518123,59585,102893
1518181,59573,102883
1518229,59616,102878
1518282,59591,102883
1518341,59570,102869
1518388,59570,102881
1518442,59603,102880
1518500,59593,102879
1518548,59598,102868
1518601,59581,102847
1518661,59583,102877
1518707,59604,102885
1518760,59587,102856
1518821,59561,102857
1518867,59570,102858
1518920,59598,102868
1518980,59584,102866
1519026,59574,102850
1519079,59583,102865
1519141,59564,102856
1519185,59573,102859
1519238,59572,102852
1519301,59553,102844
1519345,59546,102838
1519398,59571,102849
1519460,59570,102849
1519504,59564,102868
1519557,59588,102818
1519620,59567,102842
1519663,59568,102846
1519717,59566,102839
1519770,59566,102846
1519823,59571,102849
1519876,59567,102846
1519929,59520,102835
1519982,59541,102848
1520035,59557,102836
1520088,59539,102833
1520142,59542,102833
1520195,59541,102825
1520248,59548,102836
1520301,59548,102836
1520354,59542,102834
1520407,59550,102834
1520460,59553,102806
1520513,59555,102832
1520567,59545,102818
1520621,59539,102824
1520673,59538,102826
1520726,59535,102828
1520780,59524,102813
1520832,59537,102833
1520885,59512,102823
1520940,59531,102821
1520992,59525,102810
1521045,59532,102812
1521101,59540,102818
1521151,59549,102824
1521204,59517,102807
1521260,59523,102803
1521310,59539,102800
1521363,59530,102808
1521420,59519,102801
1521470,59508,102834
1521523,59539,102803
1521581,59539,102808
1521629,59512,102816
1521682,59501,102796
1521741,59532,102814
1521788,59541,102812
1521842,59489,102804
1521902,59498,102817
1521948,59479,102813
1522001,59488,102825
1522061,59508,102833
1522107,59473,102810
1522160,59489,102813
1522221,59512,102828
1522267,59514,102830
1522320,59471,102806
1522382,59481,102807
1522426,59476,102807
1522479,59484,102812
1522541,59499,102792
1522585,59465,102792
1522638,59483,102811
1522701,59496,102805
1522745,59468,102806
1522798,59461,102809
1522851,59487,102801
1522904,59494,102812
1522957,59469,102807
1523010,59467,102802
1523063,59481,102803
1523117,59481,102810
1523170,59464,102808
1523223,59454,102797
1523276,59468,102783
1523329,59474,102808
1523382,59460,102782
1523435,59454,102804
1523488,59472,102786
1523542,59472,102787
1523595,59464,102798
1523648,59465,102798
1523702,59464,102776
1523754,59466,102808
1523807,59451,102795
1523862,59451,102824
1523913,59449,102804
1523967,59447,102806
1524021,59451,102800
1524073,59441,102785
1524126,59452,102795
1524182,59438,102802
1524232,59440,102793
1524285,59442,102785
1524342,59437,102793
1524392,59450,102797
1524445,59435,102801
1524501,59450,102808
1524551,59452,102807
1524604,59452,102809
1524662,59463,102823
1524710,59464,102840
1524763,59496,102837
1524822,59483,102837
1524870,59495,102843
1524923,59465,102839
1524981,59468,102838
1525029,59507,102855
1525082,59471,102834
1525141,59485,102843
1525188,59485,102844
1525242,59476,102830
1525302,59481,102825
1525348,59489,102828
1525401,59461,102857
1525463,59457,102840
1525507,59492,102838
1525560,59423,102850
1525623,59437,102836
1525667,59440,102822
1525720,59440,102847
1525782,59471,102839
1525826,59446,102877
1525879,59478,102830
1525943,59433,102839
1525985,59460,102835
1526038,59426,102829
1526092,59443,102837
1526145,59461,102840
1526198,59463,102830
1526251,59437,102817
1526304,59432,102828
1526357,59452,102835
1526410,59420,102811
1526463,59412,102822
1526516,59422,102817
1526570,59434,102818
1526623,59433,102830
1526676,59426,102842
1526729,59467,102828
1526783,59429,102825
1526835,59431,102825
1526888,59436,102836
1526943,59423,102817
1526995,59426,102829
1527048,59446,102822
1527102,59447,102844
1527154,59439,102832
1527207,59436,102815
1527262,59445,102834
1527313,59453,102844
1527366,59441,102839
1527423,59447,102855
1527473,59456,102851
1527526,59426,102854
1527582,59452,102837
1527632,59432,102812
1527685,59443,102844
1527742,59448,102837
1527791,59442,102829
1527845,59442,102839
1527903,59431,102836
1527951,59433,102823
1528004,59446,102833
1528062,59440,102829
1528110,59441,102823
1528163,59435,102830
1528222,59442,102831
1528270,59443,102825
1528323,59458,102818
1528383,59445,102840
1528429,59455,102811
1528482,59438,102805
1528543,59435,102812
1528588,59457,102813
1528641,59436,102814
1528702,59441,102820
1528748,59429,102802
1528801,59443,102800
1528863,59454,102819
1528907,59447,102785
1528960,59448,102799
1529023,59450,102804
1529066,59458,102832
1529120,59443,102770
1529182,59426,102780
1529226,59439,102797
1529279,59419,102799
1529332,59420,102780
1529385,59441,102780
1529438,59442,102790
1529491,59386,102804
1529545,59405,102790
1529598,59399,102797
1529651,59407,102800
1529704,59430,102779
1529757,59382,102760
1529810,59392,102788
1529863,59436,102792
1529916,59422,102784
1529970,59416,102786
1530024,59394,102777
1530076,59402,102788
1530129,59411,102799
1530183,59442,102796
1530235,59412,102804
1530288,59427,102807
1530343,59439,102817
1530395,59441,102818
1530448,59434,102810
1530504,59419,102815
1530554,59447,102812
1530607,59429,102808
1530664,59418,102806
1530713,59412,102797
1530766,59413,102814
1530823,59434,102801
1530873,59435,102795
1530926,59425,102806
1530984,59413,102808
1531032,59428,102830
1531085,59436,102821
1531144,59414,102823
1531191,59428,102830
1531245,59422,102817
1531303,59413,102809
1531351,59410,102812
1531404,59410,102808
1531464,59410,102796
1531510,59408,102817
1531563,59413,102806
1531624,59410,102805
1531670,59412,102812
1531723,59423,102813
1531783,59416,102820
1531829,59413,102827
1531882,59402,102819
1531943,59402,102816
1531988,59416,102825
1532041,59385,102810
1532104,59390,102813
1532148,59392,102816
1532201,59396,102826
1532263,59402,102827
1532307,59410,102842
1532360,59429,102835
1532423,59405,102825
1532466,59408,102825
1532520,59403,102820
1532573,59397,102829
1532626,59410,102828
1532679,59407,102821
1532732,59369,102820
1532785,59401,102827
1532838,59406,102810
1532891,59396,102808
1532945,59393,102800
1532998,59406,102820
1533051,59385,102819
1533104,59393,102816
1533157,59409,102829
1533210,59397,102823
1533263,59400,102788
1533316,59393,102821
1533370,59388,102813
1533424,59410,102834
1533476,59410,102830
1533529,59376,102831
1533585,59372,102820
1533635,59416,102826
1533688,59373,102836
1533745,59357,102833
1533795,59359,102819
1533848,59366,102842
1533904,59399,102830
1533954,59360,102823
1534007,59351,102822
1534064,59391,102832
1534113,59391,102811
1534166,59369,102801
1534225,59350,102827
1534273,59353,102838
1534326,59386,102822
1534384,59361,102825
1534432,59347,102825
1534485,59374,102823
1534544,59366,102823
1534591,59373,102824
1534645,59353,102825
1534705,59347,102827
1534751,59346,102813
1534804,59343,102816
1534864,59360,102816
1534910,59342,102811
1534963,59345,102805
1535024,59346,102806
1535070,59350,102810
1535123,59328,102817
1535185,59337,102813
1535229,59344,102810
1535282,59324,102817
1535345,59328,102816
1535388,59331,102838
1535441,59343,102824
1535504,59327,102832
1535548,59319,102819
1535601,59315,102809
1535654,59330,102825
1535707,59330,102809
1535760,59310,102814
1535813,59339,102840
1535866,59333,102831
1535920,59324,102824
1535973,59317,102808
1536026,59326,102828
1536079,59320,102815
1536132,59330,102813
1536185,59312,102819
1536238,59316,102847
1536291,59336,102815
1536345,59317,102830
1536398,59317,102815
1536451,59311,102812
1536505,59332,102807
1536557,59312,102825
1536610,59297,102800
1536665,59308,102816
1536716,59323,102811
1536770,59305,102807
1536824,59298,102794
1536876,59288,102806
1536929,59294,102798
1536985,59317,102797
1537035,59284,102807
1537088,59291,102818
1537145,59331,102823
1537195,59306,102782
1537248,59265,102810
1537306,59262,102807
1537354,59310,102806
1537407,59258,102799
1537466,59247,102798
1537513,59245,102798
1537566,59282,102805
1537625,59270,102796
1537673,59262,102786
1537726,59285,102798
1537786,59269,102800
1537832,59258,102784
1537885,59249,102769
1537946,59233,102787
1537991,59244,102772
1538045,59245,102782
1538105,59249,102781
1538151,59255,102776
1538204,59245,102796
1538266,59252,102806
1538310,59265,102801
1538363,59251,102797
1538426,59235,102791
1538470,59226,102784
1538523,59272,102797
1538585,59246,102787
1538629,59239,102801
1538682,59287,102797
1538745,59270,102801
1538788,59255,102798
1538841,59246,102796
1538895,59250,102804
1538948,59242,102805
1539001,59250,102800
1539054,59239,102804
1539107,59252,102800
1539160,59247,102767
1539213,59242,102776
1539266,59234,102774
1539320,59225,102762
1539373,59220,102783
1539426,59234,102772
1539479,59228,102777
1539532,59223,102775
1539585,59226,102760
1539638,59222,102774
1539691,59208,102763
1539746,59211,102780
1539798,59220,102761
1539851,59214,102763
1539905,59210,102754
1539957,59224,102763
1540010,59206,102738
1540065,59205,102752
1540116,59200,102753
1540170,59201,102745
1540226,59229,102749
1540276,59214,102751
1540329,59160,102744
1540387,59167,102743
1540435,59198,102734
1540488,59165,102743
1540547,59170,102758
1540595,59175,102763
1540648,59203,102740
1540706,59183,102751
1540754,59182,102757
1540807,59193,102740
1540866,59185,102743
1540913,59195,102751
1540966,59194,102761
1541027,59167,102742
1541073,59172,102737
1541126,59183,102748
1541186,59188,102754
1541232,59170,102731
1541285,59197,102752
1541346,59187,102757
1541391,59202,102755
1541445,59195,102755
1541507,59193,102753
1541551,59189,102751
1541604,59204,102753
1541666,59194,102769
1541710,59180,102789
1541763,59217,102770
1541826,59186,102764
1541870,59189,102767
1541923,59192,102780
1541976,59197,102778
1542029,59197,102769
1542082,59188,102775
1542135,59198,102787
1542188,59202,102794
1542241,59208,102782
1542295,59198,102769
1542348,59202,102769
1542401,59203,102767
1542454,59193,102783
1542507,59217,102796
1542560,59248,102805
1542613,59236,102802
1542666,59235,102775
1542720,59237,102806
1542773,59231,102805
1542827,59267,102797
1542879,59244,102819
1542932,59241,102792
1542987,59265,102799
1543038,59255,102799
1543091,59207,102810
1543148,59215,102793
1543198,59232,102805
1543251,59243,102821
1543307,59266,102813
1543357,59233,102812
1543410,59233,102831
1543467,59268,102812
1543516,59263,102806
1543570,59249,102816
1543628,59230,102820
1543676,59224,102840
1543729,59261,102799
1543787,59234,102806
1543835,59224,102806
1543888,59250,102817
1543947,59254,102823
1543995,59255,102820
1544048,59242,102820
1544108,59228,102813
1544154,59250,102823
1544207,59251,102837
1544268,59256,102829
1544313,59236,102814
1544366,59238,102798
1544427,59246,102799
1544473,59254,102819
1544526,59223,102807
1544588,59235,102805
1544632,59257,102803
1544685,59241,102817
1544748,59233,102819
1544791,59240,102826
1544845,59236,102833
1544907,59251,102833
1544951,59261,102847
1545004,59266,102831
1545057,59278,102841
1545110,59260,102810
1545163,59234,102803
1545216,59255,102832
1545270,59260,102837
1545323,59266,102835
1545376,59301,102842
1545429,59299,102834
1545482,59276,102823
1545535,59316,102853
1545588,59309,102848
1545641,59302,102874
1545695,59330,102854
1545748,59300,102842
1545801,59286,102849
1545854,59293,102836
1545908,59320,102816
1545960,59288,102838
1546013,59289,102845
1546068,59333,102853
1546120,59328,102854
1546173,59287,102871
1546229,59303,102870
1546279,59344,102866
1546332,59310,102861
1546389,59313,102877
1546438,59313,102879
1546491,59305,102864
1546548,59325,102852
1546598,59325,102852
1546651,59323,102847
1546709,59292,102853
1546757,59310,102869
1546810,59324,102856
1546869,59301,102867
1546916,59310,102863
1546970,59325,102867
1547028,59319,102852
1547076,59319,102866
1547129,59323,102860
1547189,59313,102837
1547235,59317,102856
1547288,59316,102830
1547349,59306,102847
1547395,59299,102848
1547448,59315,102860
1547508,59319,102857
1547554,59303,102863
1547607,59294,102860
1547668,59316,102866
1547713,59326,102863
1547766,59310,102851
1547829,59306,102857
1547873,59298,102847
1547926,59287,102849
1547988,59314,102839
1548032,59311,102857
1548085,59310,102844
1548138,59299,102835
1548191,59310,102830
1548245,59311,102827
1548298,59299,102837
1548351,59301,102816
1548404,59319,102828
1548457,59274,102812
1548510,59288,102813
1548563,59284,102798
1548616,59310,102790
1548670,59307,102780
1548723,59298,102824
1548776,59300,102816
1548830,59282,102815
1548882,59309,102799
1548935,59262,102816
1548990,59268,102792
1549041,59259,102797
1549095,59261,102798
1549149,59289,102820
1549201,59284,102793
1549254,59260,102786
1549310,59261,102788
1549360,59271,102798
1549413,59270,102786
1549470,59253,102785
1549520,59243,102791
1549573,59262,102793
1549629,59273,102805
1549679,59272,102789
1549732,59295,102816
1549789,59298,102827
1549838,59303,102818
1549891,59302,102825
1549950,59317,102836
1549998,59322,102856
1550051,59338,102855
1550109,59333,102862
1550157,59341,102868
1550210,59344,102876
1550269,59356,102877
1550316,59352,102874
1550370,59339,102869
1550430,59336,102869
1550476,59339,102862
1550529,59349,102873
1550589,59348,102864
1550635,59339,102867
1550688,59345,102865
1550749,59347,102869
1550795,59346,102859
1550848,59338,102860
1550910,59344,102870
1550954,59344,102845
1551007,59343,102846
1551070,59347,102849
1551113,59358,102866
1551166,59342,102855
1551220,59351,102843
1551273,59367,102844
1551326,59364,102849
1551379,59342,102832
1551432,59351,102853
1551485,59389,102867
1551538,59325,102876
1551591,59332,102858
1551645,59334,102833
1551698,59357,102854
1551751,59377,102850
1551804,59343,102872
1551857,59360,102857
1551910,59373,102859
1551963,59372,102869
1552016,59371,102850
1552071,59341,102826
1552123,59326,102837
1552176,59350,102863
1552230,59369,102886
1552282,59359,102856
1552335,59328,102825
1552390,59319,102824
1552441,59326,102830
1552495,59353,102848
1552551,59359,102855
1552601,59359,102850
1552654,59332,102814
1552710,59339,102826
1552760,59329,102829
1552813,59341,102842
1552870,59352,102839
1552920,59349,102814
1552973,59316,102817
1553031,59305,102827
1553079,59332,102828
1553132,59345,102844
1553190,59348,102850
1553238,59361,102859
1553291,59360,102854
1553350,59353,102836
1553398,59351,102839
1553451,59366,102836
1553511,59375,102845
1553557,59366,102834
1553610,59340,102813
1553671,59330,102816
1553716,59358,102812
1553770,59337,102821
1553830,59348,102818
1553876,59344,102817
1553929,59345,102813
1553991,59343,102804
1554035,59341,102791
1554088,59352,102814
1554151,59367,102828
1554195,59337,102839
1554248,59348,102832
1554312,59315,102820
1554354,59355,102812
1554407,59325,102813
1554460,59334,102807
1554513,59350,102806
1554566,59350,102822
1554620,59325,102804
1554673,59330,102808
1554726,59321,102795
1554779,59345,102819
1554832,59358,102819
1554885,59336,102808
1554938,59347,102821
1554991,59349,102815
1555045,59348,102805
1555098,59338,102810
1555152,59316,102791
1555204,59322,102792
1555257,59316,102779
1555311,59332,102821
1555363,59327,102817
1555416,59367,102846
1555471,59382,102850
1555523,59393,102867
1555576,59394,102872
1555632,59394,102879
1555682,59416,102889
1555735,59436,102915
1555792,59450,102905
1555841,59424,102901
1555895,59409,102899
1555951,59429,102902
1556001,59428,102901
1556054,59419,102887
1556112,59420,102902
1556160,59419,102905
1556213,59432,102879
1556272,59415,102870
1556320,59415,102881
1556373,59413,102886
1556431,59405,102857
1556479,59406,102865
1556532,59410,102868
1556592,59427,102866
1556638,59408,102861
1556691,59381,102844
1556752,59399,102835
1556798,59420,102841
1556851,59382,102861
1556913,59381,102835
1556957,59410,102862
1557010,59353,102862
1557073,59347,102832
1557116,59363,102830
1557170,59383,102847
1557232,59389,102844
1557276,59364,102876
1557329,59393,102851
1557393,59373,102844
1557435,59390,102856
1557488,59371,102849
1557541,59389,102855
1557595,59395,102854
1557648,59385,102849
1557701,59383,102862
1557754,59378,102852
1557807,59378,102842
1557860,59363,102850
1557913,59365,102844
1557966,59368,102826
1558020,59359,102847
1558073,59372,102842
1558126,59371,102842
1558179,59375,102838
1558233,59365,102825
1558285,59369,102836
1558338,59360,102823
1558393,59355,102826
1558445,59342,102828
1558498,59344,102824
1558552,59342,102825
1558604,59329,102813
1558657,59333,102828
1558713,59346,102829
1558763,59339,102791
1558816,59326,102813
1558873,59331,102836
1558923,59346,102826
1558976,59297,102813
1559032,59322,102802
1559082,59329,102802
1559135,59331,102806
1559192,59321,102811
1559241,59320,102824
1559295,59337,102784
1559353,59322,102790
1559401,59336,102800
1559454,59306,102805
1559512,59333,102797
1559560,59350,102797
1559613,59278,102762
1559672,59295,102781
1559720,59305,102789
1559773,59298,102780
1559833,59321,102788
1559879,59311,102772
1559932,59254,102787
1559994,59280,102781
1560038,59312,102777
1560091,59246,102776
1560154,59264,102764
1560198,59263,102754
1560251,59283,102774
1560313,59289,102764
1560357,59260,102772
1560410,59280,102765
1560473,59279,102770
1560516,59256,102770
1560570,59262,102761
1560623,59247,102757
1560676,59254,102768
1560729,59263,102758
1560782,59254,102750
1560835,59225,102747
1560888,59236,102751
1560941,59253,102757
1560995,59250,102759
1561048,59231,102728
1561101,59237,102736
1561154,59246,102751
1561207,59232,102754
1561260,59244,102738
1561313,59227,102746
1561366,59233,102734
1561420,59213,102730
1561474,59209,102717
1561526,59198,102716
1561579,59211,102743
1561633,59218,102751
1561685,59198,102725
1561738,59195,102723
1561793,59203,102734
1561845,59195,102705
1561898,59193,102706
1561954,59186,102704
1562004,59184,102702
1562057,59171,102705
1562113,59179,102687
1562163,59192,102688
1562216,59188,102699
1562273,59167,102690
1562323,59156,102703
1562376,59180,102691
1562434,59192,102682
1562482,59158,102683
1562535,59149,102662
1562594,59186,102658
1562641,59174,102678
1562695,59133,102683
1562755,59139,102671
1562801,59126,102677
1562854,59142,102697
1562914,59151,102692
1562960,59119,102681
1563013,59138,102685
1563074,59157,102676
1563120,59150,102670
1563173,59110,102667
1563235,59115,102659
1563279,59110,102658
1563332,59112,102664
1563394,59138,102650
1563438,59104,102645
1563491,59097,102656
1563554,59117,102655
1563598,59108,102660
1563651,59104,102658
1563704,59089,102639
1563757,59096,102642
1563810,59090,102636
1563863,59098,102642
1563916,59106,102643
1563970,59100,102639
1564023,59085,102629
1564076,59098,102640
1564129,59106,102634
1564182,59117,102656
1564235,59110,102645
1564288,59105,102662
1564341,59116,102646
1564395,59101,102644
1564448,59106,102639
1564501,59089,102640
1564555,59083,102625
1564607,59092,102635
1564660,59082,102625
1564715,59074,102661
1564766,59070,102627
1564820,59085,102628
1564874,59079,102625
1564926,59076,102623
1564979,59062,102601
1565035,59062,102603
1565085,59069,102620
1565138,59036,102599
1565195,59067,102603
1565245,59067,102597
1565298,59039,102588
1565354,59049,102604
1565404,59058,102600
1565457,59035,102582
1565515,59064,102579
1565563,59040,102592
1565616,59038,102573
1565675,59052,102598
1565723,59053,102586
1565776,59022,102614
1565836,59036,102596
1565882,59070,102601
1565935,59031,102609
1565996,59039,102605
1566041,59038,102594
1566095,59063,102613
1566155,59083,102627
1566201,59087,102620
1566254,59082,102628
1566316,59073,102635
1566360,59090,102644
1566413,59073,102645
1566476,59073,102643
1566520,59078,102642
1566573,59095,102673
1566635,59102,102651
1566679,59084,102669
1566732,59116,102649
1566796,59087,102635
1566838,59099,102656
1566891,59085,102659
1566945,59101,102666
1566998,59102,102667
1567051,59120,102644
1567104,59094,102668
1567157,59095,102662
1567210,59105,102648
1567263,59124,102665
1567316,59100,102648
1567370,59105,102670
1567423,59130,102682
1567476,59125,102675
1567529,59137,102690
1567582,59134,102681
1567636,59144,102675
1567688,59148,102697
1567741,59149,102706
1567796,59165,102735
1567848,59164,102708
1567901,59153,102686
1567955,59150,102692
1568007,59176,102709
1568060,59155,102691
1568115,59161,102696
1568166,59160,102709
1568220,59124,102714
1568276,59186,102725
1568326,59202,102727
1568379,59149,102724
1568437,59147,102726
1568485,59185,102703
1568538,59164,102732
1568597,59164,102728
1568645,59167,102727
1568698,59200,102739
1568756,59187,102742
1568804,59191,102737
1568857,59196,102746
1568917,59192,102749
1568963,59203,102746
1569016,59200,102752
1569077,59193,102763
1569123,59199,102749
1569176,59197,102754
1569236,59214,102773
1569282,59210,102765
1569335,59231,102770
1569396,59229,102765
1569441,59235,102787
1569495,59231,102786
1569557,59238,102778
1569601,59247,102788
1569654,59256,102811
1569716,59262,102813
1569760,59254,102840
1569813,59281,102821
1569876,59256,102819
1569920,59257,102806
1569973,59243,102811
1570026,59258,102824
1570079,59272,102817
1570132,59263,102825
1570185,59245,102822
1570238,59274,102818
1570291,59260,102810
1570345,59268,102807
1570398,59276,102810
1570451,59272,102809
1570504,59235,102799
1570557,59253,102792
1570610,59269,102807
1570663,59240,102801
1570716,59257,102789
1570770,59259,102802
1570823,59238,102772
1570877,59258,102792
1570929,59265,102801
1570982,59237,102762
1571036,59236,102774
1571088,59252,102791
1571141,59213,102780
1571198,59205,102771
1571248,59193,102744
1571301,59205,102787
1571357,59246,102776
1571407,59202,102764
1571460,59193,102771
1571517,59228,102772
1571566,59229,102752
1571620,59214,102753
1571678,59197,102772
1571726,59192,102786
1571779,59221,102756
1571837,59202,102765
1571885,59185,102759
1571938,59195,102754
1571997,59194,102755
1572045,59203,102760
1572098,59200,102760
1572158,59183,102756
1572204,59184,102743
1572257,59184,102745
1572317,59189,102744
1572363,59186,102751
1572416,59190,102730
1572477,59187,102741
1572523,59182,102744
1572576,59147,102726
1572638,59149,102732
1572682,59176,102717
1572735,59186,102745
1572798,59162,102738
1572841,59165,102760
1572895,59179,102747
1572957,59179,102720
1573001,59170,102729
1573054,59164,102727
1573107,59168,102731
1573160,59167,102727
1573213,59164,102720
1573266,59144,102711
1573320,59144,102726
1573373,59159,102731
1573426,59144,102720
1573479,59168,102732
1573532,59144,102708
1573585,59149,102711
1573638,59163,102725
1573691,59176,102742
1573745,59159,102697
1573798,59150,102706
1573851,59148,102729
1573904,59150,102728
1573958,59179,102700
1574010,59127,102725
1574063,59127,102731
1574118,59164,102725
1574170,59162,102722
1574223,59119,102719
1574279,59129,102723
1574329,59134,102718
1574382,59148,102714
1574438,59151,102718
1574488,59126,102721
1574541,59137,102725
1574598,59156,102710
1574648,59141,102700
1574701,59152,102716
1574759,59135,102727
1574807,59134,102739
1574860,59150,102724
1574919,59120,102715
1574966,59113,102714
1575020,59125,102713
1575078,59138,102721
1575126,59141,102738
1575179,59133,102709
1575239,59114,102694
1575285,59112,102708
1575338,59139,102726
1575399,59122,102724
1575445,59113,102720
1575498,59126,102735
1575558,59138,102732
1575604,59130,102720
1575657,59109,102736
1575719,59125,102742
1575763,59153,102714
1575816,59140,102725
1575879,59141,102738
1575923,59142,102737
1575976,59128,102728
1576038,59138,102723
1576082,59134,102732
1576135,59136,102732
1576188,59120,102709
1576241,59142,102715
1576294,59128,102715
1576348,59129,102722
1576401,59139,102734
1576454,59133,102721
1576507,59134,102721
1576560,59158,102723
1576613,59130,102707
1576666,59138,102715
1576719,59152,102708
1576773,59156,102745
1576826,59132,102691
1576879,59128,102718
1576932,59153,102722
1576985,59103,102716
1577040,59109,102709
1577091,59109,102726
1577144,59103,102734
1577199,59149,102757
1577251,59151,102730
1577304,59112,102724
1577360,59111,102734
1577410,59133,102718
1577463,59113,102706
1577520,59093,102726
1577569,59109,102727
1577623,59084,102702
1577679,59096,102702
1577729,59127,102704
1577782,59114,102709
1577840,59100,102714
1577888,59115,102706
1577941,59102,102725
1578000,59101,102715
1578048,59100,102710
1578101,59110,102710
1578159,59111,102708
1578207,59100,102708
1578260,59095,102691
1578319,59105,102699
1578366,59104,102711
1578419,59097,102709
1578480,59097,102713
1578526,59101,102702
1578579,59104,102713
1578639,59092,102700
1578685,59077,102686
1578738,59102,102719
1578799,59098,102714
1578844,59093,102691
1578898,59081,102679
1578960,59080,102694
1579004,59086,102675
1579057,59084,102698
1579119,59092,102689
1579163,59087,102720
1579216,59091,102678
1579279,59067,102662
1579323,59076,102662
1579376,59076,102668
1579429,59058,102671
1579482,59069,102659
1579535,59078,102699
1579588,59036,102659
1579641,59052,102664
1579694,59066,102650
1579748,59064,102652
1579801,59075,102642
1579854,59081,102656
1579907,59034,102664
1579961,59031,102632
1580013,59073,102661
1580066,59050,102672
1580121,59030,102637
1580173,59031,102653
1580226,59058,102676
1580280,59087,102692
1580332,59037,102651
1580385,59067,102663
1580440,59086,102665
1580491,59069,102654
1580544,59071,102660
1580601,59057,102665
1580651,59053,102668
1580704,59071,102672
1580760,59079,102673
1580810,59068,102678
1580863,59061,102669
1580920,59059,102661
1580969,59067,102657
1581023,59064,102666
1581081,59059,102685
1581129,59075,102689
1581182,59079,102647
1581240,59042,102646
1581288,59062,102662
1581341,59064,102636
1581400,59055,102635
1581448,59061,102666
1581501,59056,102654
1581561,59052,102664
1581607,59070,102648
1581660,59051,102656
1581721,59044,102644
1581766,59039,102624
1581819,59067,102662
1581880,59075,102674
1581926,59075,102637
1581979,59044,102639
1582041,59061,102639
1582085,59066,102627
1582138,59091,102637
1582201,59059,102634
1582244,59064,102669
1582298,59080,102632
1582360,59070,102630
1582404,59069,102640
1582457,59061,102636
1582510,59066,102625
1582563,59084,102625
1582616,59090,102631
1582669,59046,102607
1582723,59063,102637
1582776,59069,102629
1582829,59059,102614
1582882,59092,102629
1582935,59064,102617
1582988,59066,102636
1583041,59111,102646
1583094,59105,102644
1583148,59079,102635
1583202,59054,102618
1583254,59055,102627
1583307,59082,102641
1583361,59103,102627
1583413,59063,102639
1583466,59095,102643
1583521,59102,102649
1583573,59105,102645
1583626,59091,102644
1583682,59079,102647
1583732,59097,102638
1583785,59099,102639
1583842,59090,102643
1583891,59086,102650
1583944,59094,102653
1584001,59101,102640
1584051,59107,102636
1584104,59118,102644
1584162,59101,102658
1584210,59107,102685
1584263,59141,102654
1584322,59108,102656
1584369,59094,102666
1584423,59106,102662
1584481,59112,102656
1584529,59109,102650
1584582,59106,102652
1584642,59104,102666
1584688,59116,102658
1584741,59116,102656
1584802,59111,102665
1584848,59111,102669
1584901,59125,102665
1584961,59127,102654
1585007,59127,102663
1585060,59113,102658
1585121,59124,102661
1585166,59129,102629
1585219,59122,102650
1585282,59125,102644
1585326,59134,102666
1585379,59119,102660
1585441,59135,102656
1585485,59150,102662
1585538,59131,102653
1585591,59137,102657
1585644,59159,102659
1585698,59161,102658
1585751,59116,102625
1585804,59120,102638
1585857,59136,102644
1585910,59092,102656
1585963,59098,102641
1586016,59094,102636
1586069,59134,102665
1586123,59141,102654
1586176,59138,102683
1586229,59151,102656
1586283,59116,102664
1586335,59137,102672
1586388,59146,102655
1586443,59116,102640
1586494,59109,102658
1586548,59122,102643
1586602,59123,102665
1586654,59120,102643
1586707,59109,102651
1586763,59105,102655
1586813,59124,102646
1586866,59116,102649
1586923,59111,102653
1586973,59111,102656
1587026,59115,102645
1587082,59132,102638
1587132,59116,102646
1587185,59120,102642
1587242,59115,102630
1587291,59101,102652
1587344,59111,102643
1587403,59101,102647
1587451,59097,102650
1587504,59108,102665
1587562,59113,102651
1587610,59101,102646
1587663,59114,102662
1587722,59126,102665
1587769,59119,102660
1587823,59118,102642
1587883,59097,102643
1587929,59100,102646
1587982,59102,102635
1588042,59106,102630
1588088,59106,102648
1588141,59083,102643
1588202,59111,102647
1588248,59094,102635
1588301,59098,102633
1588363,59110,102643
1588407,59101,102619
1588460,59097,102637
1588523,59106,102626
1588566,59122,102656
1588619,59087,102642
1588673,59085,102640
1588726,59117,102642
1588779,59118,102628
1588832,59085,102656
1588885,59073,102645
1588938,59112,102625
1588991,59031,102601
1589044,59014,102583
1589098,59014,102575
1589151,59050,102611
