Millis,Red,IR
441785,100711,121623
441837,100685,121626
441889,100691,121631
441941,100696,121589
441993,100646,121570
442045,100568,121564
442099,100602,121565
442149,100575,121531
442202,100484,121495
442259,100474,121494
442306,100453,121467
442358,100402,121448
442419,100388,121444
442462,100373,121435
442514,100356,121418
442566,100324,121394
442619,100328,121394
442670,100310,121353
442722,100294,121339
442780,100273,121350
442827,100260,121354
442879,100233,121327
442940,100223,121297
442983,100160,121248
443035,100094,121189
443087,100030,121205
443140,100095,121256
443191,100104,121244
443243,100038,121193
443299,100000,121177
443347,99951,121121
443398,99853,121049
443460,99852,121057
443500,99843,121036
443552,99808,121033
443603,99782,121000
443660,99753,120971
443705,99727,121014
443756,99693,120972
443807,99714,120997
443860,99748,120988
443909,99746,121018
443960,99743,121056
444021,99751,121057
444062,99774,121013
444113,99693,121007
444164,99697,121047
444221,99758,121057
444266,99770,121022
444317,99645,120946
444368,99588,120930
444420,99617,120945
444470,99644,120943
444521,99622,120928
444581,99589,120927
444623,99562,120917
444674,99589,120938
444725,99566,120889
444781,99497,120873
444828,99436,120747
444879,99146,120615
444940,99114,120623
444981,99061,120512
445032,98917,120473
445083,98772,120345
445140,98677,120329
445185,98694,120373
445236,98717,120328
445287,98593,120276
445340,98564,120245
445389,98533,120245
445440,98503,120213
445501,98498,120204
445542,98513,120220
445593,98505,120235
445644,98548,120292
445700,98600,120308
445746,98581,120269
445797,98508,120232
445848,98508,120219
445900,98424,120173
445950,98389,120160
446002,98259,120055
446061,98146,120028
446104,98132,120014
446155,98082,119921
446206,97939,119859
446261,97918,119861
446308,97908,119875
446359,97960,119918
446420,97993,119898
446461,97932,119855
446512,97916,119878
446563,97837,119812
446620,97821,119805
446665,97826,119834
446716,97820,119787
446767,97770,119774
446821,97758,119751
446869,97744,119769
446920,97693,119741
446980,97705,119727
447022,97672,119724
447073,97685,119756
447124,97688,119731
447182,97613,119670
447227,97559,119636
447278,97556,119654
447329,97500,119635
447382,97455,119609
447431,97459,119637
447482,97517,119698
447541,97624,119670
447584,97477,119580
447635,97342,119510
447686,97342,119558
447741,97387,119562
447788,97330,119504
447839,97279,119481
447902,97251,119497
447941,97259,119473
447992,97169,119393
448043,97121,119396
448101,97137,119390
448145,97138,119391
448196,97101,119367
448247,97119,119392
448301,97124,119395
448349,97117,119393
448400,97172,119451
448462,97214,119458
448503,97233,119474
448554,97268,119502
448605,97316,119561
448662,97394,119608
448707,97458,119626
448758,97524,119390
448809,97425,119547
448862,97351,119536
448911,97357,119554
448962,97377,119549
449021,97383,119556
449064,97378,119567
449115,97402,119562
449166,97280,119505
449221,97274,119501
449268,97282,119507
449319,97316,119523
449370,97302,119497
449422,97265,119521
449472,97226,119451
449523,97190,119439
449581,97187,119446
449625,97194,119439
449677,97179,119444
449728,97045,119319
449781,97008,119302
449830,96981,119273
449881,96896,119224
449942,96880,119196
449983,96829,119176
450034,96790,119181
450085,96865,119228
450142,96908,119262
450187,96890,119191
450238,96875,119208
450289,96732,119104
450342,96730,119111
450391,96709,119130
450442,96721,119112
450502,96734,119104
450544,96710,119085
450595,96642,119071
450646,96578,119024
450702,96611,119046
450748,96610,119041
450799,96570,119013
450850,96476,118942
450902,96472,118949
450953,96496,118945
451004,96497,118980
451063,96472,118958
451106,96465,118950
451157,96467,118946
451208,96439,118945
451263,96457,118962
451310,96483,118964
451361,96416,118906
451422,96422,118904
451463,96389,118905
451514,96413,118902
451565,96429,118917
451622,96429,118913
451667,96383,118886
451718,96372,118871
451769,96328,118844
451823,96310,118840
451871,96315,118839
451922,96336,118857
451982,96358,118862
452024,96348,118873
452075,96346,118865
452126,96353,118850
452182,96334,118839
452229,96328,118838
452280,96323,118838
452331,96314,118843
452382,96319,118845
452433,96347,118837
452484,96403,118927
452543,96513,118938
452586,96512,118956
452637,96502,118940
452688,96485,118902
452743,96447,118890
452790,96424,118850
452841,96392,118868
452902,96404,118853
452943,96358,118806
452994,96334,118790
453045,96338,118816
453103,96327,118809
453147,96303,118831
453198,96319,118798
453249,96298,118791
453303,96284,118785
453351,96272,118785
453403,96305,118792
453462,96283,118742
453505,96206,118709
453556,96151,118672
453607,96132,118661
453662,96120,118642
453709,96093,118628
453760,96097,118648
453811,96148,118674
453862,96154,118661
453913,96097,118601
453964,96090,118631
454023,96099,118632
454066,96082,118611
454117,96101,118631
454168,96061,118587
454222,96010,118558
454270,95982,118546
454321,96034,118577
454383,96015,118528
454423,95942,118485
454474,95927,118512
454525,95936,118480
454583,95939,118471
454628,95956,118528
454679,95930,118470
454730,95895,118456
454783,95902,118445
454832,95908,118467
454883,95863,118458
454944,95849,118458
454985,95888,118423
455036,95882,118436
455087,95851,118438
455144,95863,118446
455189,95878,118428
455240,95821,118408
455291,95789,118363
455344,95735,118341
455393,95754,118330
455444,95754,118322
455504,95725,118307
455546,95702,118306
455597,95730,118309
455648,95728,118303
455704,95691,118267
455750,95663,118284
455801,95707,118293
455863,95726,118293
455904,95682,118269
455955,95688,118294
456006,95794,118374
456063,95841,118353
456108,95791,118333
456159,95771,118319
456210,95753,118282
456263,95686,118228
456312,95664,118236
456363,95681,118238
456424,95692,118245
456465,95715,118256
456516,95701,118240
456567,95739,118272
456624,95730,118280
456669,95739,118235
456720,95717,118239
456771,95725,118240
456823,95691,118235
456873,95689,118250
456924,95646,118220
456984,95654,118203
457026,95620,118193
457078,95613,118185
457129,95602,118151
457184,95558,118128
457231,95536,118104
457282,95529,118114
457343,95547,118106
457384,95530,118103
457435,95539,118130
457486,95556,118116
457543,95541,118099
457588,95532,118115
457639,95545,118108
457690,95569,118142
457743,95585,118128
457792,95563,118125
457843,95538,118135
457903,95583,118147
457945,95606,118163
457996,95681,118197
458047,95740,118213
458103,95785,118258
458149,95873,118313
458200,96054,118463
458251,96291,118574
458305,96300,118557
458354,96266,118572
458405,96271,118582
458464,96355,118623
458507,96358,118627
458558,96368,118617
458609,96335,118609
458664,96350,118609
458711,96349,118586
458762,96381,118624
458825,96327,118593
458864,96314,118575
458915,96254,118546
458966,96253,118522
459025,96247,118541
459068,96291,118577
459119,96292,118578
459170,96296,118563
459224,96289,118565
459272,96291,118584
459323,96273,118559
459385,96250,118551
459425,96237,118542
459476,96231,118541
459528,96228,118555
459585,96243,118553
459630,96242,118541
459681,96248,118563
459732,96227,118530
459785,96177,118502
459834,96152,118503
459885,96153,118476
459944,96136,118488
459987,96144,118500
460038,96169,118501
460089,96096,118477
460144,96095,118474
460191,96099,118497
460242,96131,118501
460293,96121,118491
460345,96096,118503
460395,96094,118469
460446,96097,118497
460504,96117,118494
460548,96094,118469
460599,96048,118469
460650,95970,118392
460704,95939,118362
460753,95923,118380
460804,95941,118374
460865,95935,118398
460906,95933,118390
460957,95937,118390
461008,95922,118365
461065,95929,118389
461110,95967,118406
461161,95969,118408
461212,95899,118372
461265,95924,118387
461314,95931,118404
461365,95919,118385
461424,95921,118388
461467,95939,118399
461518,95921,118398
461569,95848,118342
461625,95846,118304
461671,95832,118321
461722,95774,118301
461773,95701,118236
461825,95715,118249
461875,95713,118264
461926,95749,118331
461986,95775,118325
462029,95779,118329
462080,95800,118350
462131,95825,118387
462186,95868,118413
462233,95853,118381
462284,95830,118375
462345,95871,118376
462386,95828,118367
462437,95832,118377
462488,95867,118380
462545,95825,118347
462590,95747,118337
462641,95750,118314
462692,95767,118329
462745,95780,118342
462794,95767,118333
462845,95785,118349
462905,95787,118354
462947,95781,118358
462998,95796,118387
463049,95800,118369
463105,95780,118371
463151,95808,118387
463203,95809,118392
463254,95865,118415
463305,95849,118356
463356,95748,118311
463407,95707,118301
463466,95695,118283
463509,95692,118322
463560,95727,118338
463611,95763,118367
463666,95775,118363
463713,95751,118329
463764,95701,118338
463825,95736,118347
463866,95722,118336
463917,95718,118331
463968,95751,118351
464026,95744,118352
464070,95686,118318
464121,95585,118207
464172,95551,118217
464226,95543,118227
464274,95538,118225
464325,95571,118248
464385,95578,118236
464428,95560,118220
464479,95574,118252
464530,95567,118235
464585,95548,118231
464632,95533,118219
464683,95552,118243
464734,95558,118229
464785,95549,118231
464836,95532,118208
464887,95483,118167
464946,95474,118162
464989,95455,118164
465040,95501,118201
465091,95448,118164
465146,95471,118178
465193,95443,118184
465244,95466,118203
465306,95489,118198
465346,95514,118198
465397,95467,118207
465448,95459,118203
465506,95473,118194
465550,95463,118150
465601,95385,118126
465653,95394,118139
465706,95407,118130
465755,95406,118143
465806,95364,118109
465867,95350,118116
465908,95378,118125
465959,95397,118129
466010,95385,118124
466067,95347,118121
466112,95352,118116
466163,95356,118114
466214,95384,118125
466267,95360,118125
466316,95356,118141
466367,95311,118082
466426,95296,118079
466469,95279,118066
466520,95301,118088
466571,95334,118082
466627,95306,118074
466673,95298,118067
466724,95341,118088
466786,95317,118093
466827,95314,118104
466877,95327,118115
466929,95327,118121
466986,95333,118135
467031,95352,118137
467082,95343,118106
467133,95321,118101
467186,95306,118088
467235,95310,118084
467286,95296,118079
467347,95287,118095
467388,95289,118077
467439,95261,118066
467490,95270,118079
467547,95273,118093
467592,95277,118054
467643,95277,118083
467694,95269,118078
467746,95276,118084
467796,95265,118085
467847,95282,118088
467907,95276,118086
467949,95278,118095
468000,95258,118087
468051,95172,118020
468107,95157,117991
468154,95165,118005
468205,95167,117987
468266,95137,117995
468307,95172,118042
468358,95208,118048
468409,95188,118054
468468,95184,118057
468511,95204,118061
468562,95246,118085
468613,95210,118095
468668,95215,118095
468715,95261,118093
468766,95204,118105
468827,95252,118111
468868,95227,118112
468919,95254,118093
468970,95208,118101
469028,95206,118094
469072,95176,118051
469123,95170,118029
469174,95102,118013
469228,95111,118040
469276,95115,118038
469327,95118,118039
469387,95123,118030
469430,95093,118031
469481,95096,118037
469532,95098,118038
469587,95095,118024
469634,95079,118033
469685,95058,118027
469736,95068,118013
469787,95056,118046
469838,95048,118001
469889,95060,118019
469948,95006,117988
469991,94984,117974
470042,94955,118005
470093,95006,117991
470148,94938,117939
470195,94921,117936
470246,94779,117860
470308,94774,117861
470348,94814,117889
470399,94826,117893
470450,94832,117908
470508,94852,117938
470552,94910,117944
470604,94943,117973
470655,94984,118000
470708,94947,117967
470757,94909,117956
470808,94836,117891
470867,94835,117909
470910,94830,117905
470961,94842,117928
471012,94857,117945
471067,94902,117957
471114,94895,117964
471165,94896,117968
471216,94914,117959
471267,94900,117986
471318,94871,117945
471369,94862,117963
471427,94881,117970
471471,94881,117969
471522,94862,117986
471573,94792,117915
471627,94786,117902
471675,94788,117907
471726,94777,117918
471788,94783,117911
471829,94762,117898
471880,94765,117915
471931,94834,117927
471988,94795,117916
472033,94774,117925
472084,94806,117942
472135,94831,117951
472188,94810,117949
472237,94799,117939
472288,94744,117899
472347,94748,117892
472390,94737,117886
472441,94708,117883
472492,94716,117896
472547,94743,117885
472594,94720,117897
472645,94706,117892
472696,94726,117892
472748,94735,117903
472798,94724,117870
472849,94661,117875
472907,94682,117883
472951,94690,117889
473002,94727,117908
473054,94566,117809
473107,94599,117824
473156,94593,117827
473207,94587,117816
473268,94622,117815
473309,94595,117814
473360,94592,117817
473411,94597,117818
473468,94597,117843
473513,94573,117829
473564,94616,117846
473615,94595,117836
473668,94623,117841
473717,94578,117843
473768,94526,117820
473829,94537,117817
473870,94559,117807
473921,94526,117808
473972,94559,117830
474028,94573,117825
474074,94560,117794
474125,94503,117798
474176,94527,117804
474228,94572,117824
474279,94586,117820
474330,94539,117771
474389,94480,117782
474432,94497,117803
474483,94554,117830
474534,94518,117786
474589,94481,117794
474636,94511,117811
474687,94567,117812
474748,94541,117794
474789,94507,117778
474840,94526,117794
474891,94493,117758
474948,94477,117779
474993,94504,117834
475044,94532,117795
475095,94482,117776
475149,94467,117778
475197,94470,117776
475248,94463,117760
475308,94461,117763
475350,94451,117758
475401,94443,117731
475452,94370,117698
475508,94387,117708
475555,94397,117718
475606,94415,117733
475657,94418,117729
475708,94407,117729
475759,94403,117710
475810,94434,117756
475869,94440,117736
475912,94408,117736
475963,94414,117731
476014,94429,117758
476069,94442,117764
476116,94424,117711
476167,94361,117707
476228,94385,117702
476269,94386,117696
476320,94386,117699
476371,94391,117683
476429,94368,117699
476473,94381,117741
476524,94397,117699
476575,94419,117714
476629,94399,117723
476677,94385,117718
476729,94400,117706
476788,94386,117697
476831,94381,117674
476882,94385,117708
476933,94351,117681
476988,94345,117676
477035,94323,117650
477086,94333,117662
477137,94318,117666
477188,94325,117663
477239,94351,117653
477290,94342,117658
477349,94346,117676
477392,94350,117681
477443,94374,117686
477494,94362,117674
477548,94368,117696
477596,94376,117693
477647,94323,117658
477709,94340,117666
477750,94310,117647
477800,94305,117667
477851,94312,117679
477909,94343,117682
477954,94343,117674
478005,94295,117651
478056,94315,117671
478109,94349,117689
478158,94329,117669
478209,94306,117690
478270,94326,117708
478311,94381,117696
478362,94362,117679
478413,94270,117630
478470,94268,117649
478515,94301,117650
478566,94291,117652
478617,94346,117676
478670,94305,117650
478719,94246,117608
478770,94232,117614
478830,94205,117601
478872,94147,117577
478923,94181,117625
478974,94297,117658
479030,94244,117613
479076,94148,117564
479127,94145,117570
479189,94157,117571
479230,94172,117585
479281,94199,117618
479332,94222,117614
479389,94211,117611
479434,94215,117628
479485,94228,117604
479536,94216,117613
479589,94216,117609
479638,94235,117629
479689,94215,117616
479750,94207,117588
479791,94212,117607
479842,94216,117615
479893,94223,117612
479950,94221,117611
479995,94216,117590
480046,94219,117606
480097,94245,117624
480149,94222,117619
480199,94222,117637
480250,94221,117636
480310,94235,117637
480352,94228,117651
480404,94247,117638
480455,94210,117594
480510,94176,117599
480557,94187,117605
480608,94201,117607
480669,94217,117595
480710,94190,117577
480761,94182,117604
480812,94194,117614
480869,94199,117595
480914,94194,117612
480965,94199,117586
481016,94207,117616
481069,94208,117617
481118,94223,117620
481169,94166,117600
481229,94173,117585
481271,94170,117581
481322,94174,117581
481373,94168,117572
481429,94177,117582
481475,94173,117561
481526,94176,117588
481577,94156,117576
481629,94161,117582
481680,94159,117610
481731,94130,117569
481790,94138,117590
481833,94123,117580
481884,94113,117559
481935,94066,117553
481990,94099,117552
482037,94101,117507
482088,94088,117535
482151,94062,117534
482190,94092,117546
482241,94056,117530
482292,94078,117539
482351,94085,117552
482394,94100,117547
482445,94076,117531
482496,94091,117546
482550,94091,117539
482598,94077,117539
482649,94012,117503
482711,94008,117491
482751,94014,117494
482802,94017,117502
482854,94006,117504
482911,94000,117511
482956,94004,117493
483007,94004,117552
483058,94001,117510
483111,94008,117510
483160,94026,117522
483211,94046,117523
483270,94034,117533
483313,94026,117511
483364,94037,117537
483415,94021,117512
483470,94005,117520
483517,93991,117509
483568,93975,117493
483619,93951,117468
483671,93929,117500
483721,93939,117458
483772,93953,117489
483830,93951,117493
483874,93934,117476
483925,93939,117506
483976,93958,117505
484030,93972,117496
484078,93972,117510
484130,93966,117494
484191,93960,117519
484232,93978,117512
484283,93975,117506
484334,93939,117465
484391,93904,117452
484436,93898,117442
484487,93876,117449
484538,93903,117460
484591,93917,117464
484640,93904,117470
484691,93897,117457
484750,93902,117463
484793,93913,117472
484844,93905,117473
484895,93885,117471
484951,93904,117450
484997,93920,117484
485048,93894,117473
485099,93882,117465
485151,93906,117450
485201,93899,117447
485252,93794,117425
485312,93777,117388
485355,93760,117405
485406,93806,117428
485457,93765,117423
485512,93778,117432
485559,93777,117429
485610,93803,117445
485671,93848,117446
485712,93798,117436
485763,93811,117449
485814,93869,117482
485871,93884,117496
485916,93866,117512
485967,93910,117511
486018,93871,117495
486071,93861,117473
486120,93805,117453
486171,93771,117421
486231,93770,117408
486273,93730,117418
486324,93740,117425
486375,93745,117425
486431,93745,117416
486477,93744,117415
486528,93737,117429
486580,93734,117419
486631,93748,117439
486682,93755,117430
486733,93754,117452
486792,93752,117443
486835,93760,117442
486886,93745,117423
486937,93714,117408
486992,93698,117416
487039,93711,117404
487090,93702,117387
487151,93710,117399
487192,93698,117390
487243,93699,117392
487294,93718,117415
487351,93695,117414
487396,93680,117431
487447,93693,117405
487498,93675,117406
487552,93669,117419
487600,93660,117409
487651,93648,117393
487711,93610,117364
487753,93581,117349
487805,93576,117352
487856,93568,117359
487911,93585,117369
487958,93582,117353
488009,93572,117366
488060,93595,117381
488111,93609,117376
488162,93613,117367
488213,93637,117386
488272,93631,117398
488315,93639,117396
488366,93631,117403
488417,93646,117401
488472,93643,117414
488519,93634,117384
488570,93584,117347
488632,93577,117344
488672,93567,117335
488723,93557,117345
488774,93557,117343
488832,93560,117351
488876,93563,117384
488927,93552,117329
488978,93549,117355
489032,93568,117351
489081,93564,117363
489132,93542,117343
489191,93550,117356
489234,93566,117343
489285,93578,117374
489336,93554,117345
489391,93547,117347
489438,93523,117346
489489,93512,117340
489540,93510,117345
489593,93494,117339
489642,93529,117325
489693,93495,117343
489752,93518,117346
489795,93474,117328
489846,93529,117343
489897,93497,117353
489953,93484,117344
489999,93481,117335
490050,93481,117363
490112,93509,117351
490153,93470,117336
490203,93476,117350
490255,93483,117357
490312,93487,117343
490357,93462,117321
490408,93399,117279
490459,93382,117288
490512,93396,117288
490561,93406,117299
490612,93391,117288
490673,93374,117310
490714,93406,117304
490765,93382,117321
490816,93422,117327
490873,93421,117337
490918,93440,117340
490969,93428,117340
491020,93477,117353
491072,93448,117359
491122,93454,117362
491173,93448,117369
491233,93428,117356
491275,93432,117360
491326,93422,117353
491377,93363,117310
491433,93348,117313
491480,93347,117306
491531,93348,117313
491592,93368,117319
491633,93351,117309
491684,93350,117324
491735,93360,117312
491792,93362,117315
491837,93359,117332
491888,93350,117316
491939,93371,117342
491992,93371,117341
492041,93367,117348
492092,93357,117354
492153,93372,117363
492194,93389,117365
492245,93363,117355
492296,93334,117314
492352,93304,117322
492398,93300,117290
492449,93293,117311
492500,93349,117341
492552,93329,117332
492602,93317,117350
492653,93322,117323
492713,93309,117324
492756,93307,117341
492807,93311,117338
492858,93319,117327
492913,93297,117328
492960,93310,117340
493011,93299,117332
493072,93297,117319
493113,93296,117319
493164,93297,117330
493215,93232,117285
493272,93231,117281
493317,93232,117295
493368,93210,117274
493419,93208,117286
493472,93222,117285
493521,93248,117308
493572,93219,117303
493632,93262,117309
493674,93271,117324
493725,93276,117329
493776,93260,117309
493832,93259,117322
493878,93254,117303
493930,93274,117337
493981,93253,117312
494032,93245,117318
494083,93221,117367
494134,93189,117287
494193,93196,117282
494236,93154,117279
494287,93144,117276
494338,93150,117293
494393,93180,117309
494440,93137,117279
494491,93162,117307
494554,93141,117307
494593,93196,117301
494644,93164,117312
494695,93183,117313
494753,93200,117314
494797,93210,117315
494848,93182,117304
494899,93184,117324
494953,93196,117327
495001,93199,117318
495052,93120,117270
495114,93114,117267
495155,93117,117267
495206,93114,117266
495257,93093,117258
495314,93076,117269
495359,93090,117257
495410,93110,117278
495461,93091,117268
495514,93076,117261
495563,93063,117265
495614,93037,117248
495673,93051,117249
495716,93040,117252
495767,93062,117255
495818,93062,117262
495873,93044,117240
495920,92990,117178
495971,92987,117197
496033,92972,117197
496073,92966,117188
496124,92950,117193
496175,92974,117183
496233,92966,117179
496277,92955,117191
496328,92947,117188
496380,92962,117193
496433,92956,117198
496482,92949,117202
496533,92942,117207
496594,92954,117199
496635,92930,117177
496686,92915,117176
496737,92903,117177
496794,92927,117198
496839,92940,117187
496890,92919,117179
496941,92930,117203
496994,92941,117208
497043,92961,117204
497094,92924,117200
497153,92932,117184
497196,92912,117199
497247,92926,117192
497298,92893,117154
497354,92866,117157
497400,92878,117176
497451,93076,117247
497513,92958,117155
497554,92826,117154
497605,92849,117156
497656,92910,117190
497713,92917,117192
497758,92908,117185
497809,92938,117231
497860,92929,117188
497913,92909,117186
497962,92902,117185
498013,92865,117153
498074,92855,117135
498115,92825,117147
498166,92846,117154
498217,92884,117189
498274,92968,117227
498319,92989,117207
498370,92989,117220
498421,92900,117203
498475,92885,117197
498523,92882,117199
498574,92873,117194
498634,92910,117210
498676,92894,117208
498727,92908,117230
498778,92882,117219
498834,92922,117226
498881,92931,117228
498932,92892,117210
498983,92859,117181
499034,92857,117185
499085,92868,117156
499136,92869,117197
499195,92844,117189
499238,92829,117181
499289,92854,117202
499340,92838,117177
499395,92830,117177
499442,92859,117202
499493,92853,117204
499554,92886,117199
499595,92844,117197
499646,92858,117195
499697,92871,117214
499755,92860,117208
499799,92849,117184
499850,92829,117174
499902,92773,117150
499955,92802,117156
500007,92808,117184
500059,92800,117188
500114,92798,117186
500163,92801,117191
500215,92790,117168
500274,92769,117141
500319,92773,117193
500371,92793,117179
500423,92789,117158
500475,92740,117144
500527,92728,117161
500579,92782,117186
500635,92781,117174
500684,92755,117151
500736,92729,117139
500795,92705,117142
500840,92708,117120
500892,92702,117147
500944,92720,117158
500996,92717,117152
501048,92700,117141
501100,92699,117160
501154,92721,117157
501204,92701,117165
501257,92720,117171
501314,92709,117158
501361,92688,117144
501413,92689,117163
501474,92684,117151
501517,92663,117120
501569,92637,117105
501621,92665,117129
501675,92662,117146
501725,92658,117105
501777,92672,117118
501835,92657,117145
501882,92639,117115
501934,92637,117128
501995,92671,117126
502038,92658,117143
502090,92632,117108
502142,92647,117149
502195,92671,117147
502246,92653,117134
502298,92594,117108
502354,92580,117093
502402,92613,117103
502454,92574,117096
502514,92572,117089
502559,92618,117104
502611,92613,117097
502663,92591,117096
502715,92594,117090
502767,92584,117105
502819,92552,117080
502874,92571,117105
502923,92572,117107
502975,92525,117060
503035,92527,117050
503079,92482,117075
503132,92497,117061
503184,92525,117080
503236,92544,117051
503288,92488,117070
503340,92496,117075
503395,92520,117075
503444,92522,117068
503496,92501,117059
503556,92478,117072
503600,92504,117045
503652,92484,117050
503704,92469,117035
503757,92437,117032
503809,92426,117005
503861,92439,117005
503916,92404,117002
503965,92393,117029
504017,92452,117024
504076,92428,117024
504121,92404,117011
504173,92412,117009
504235,92414,117010
504277,92405,117015
504329,92411,117034
504382,92418,116997
504435,92355,116967
504486,92333,116959
504538,92386,116990
504595,92396,116984
504642,92371,116975
504694,92356,116953
504755,92324,116937
504798,92313,116935
504850,92327,116978
504902,92375,116963
504956,92341,116966
505007,92344,116963
505059,92341,116967
505116,92296,116920
505163,92246,116900
505215,92274,116942
505276,92297,116940
505319,92305,116957
505371,92320,116938
505423,92306,116931
505475,92252,116949
505527,92286,116960
505579,92392,117031
505635,92419,117023
505684,92404,117014
505736,92308,116964
505795,92313,116961
505840,92304,116987
505892,92332,116987
505944,92336,116993
505996,92307,116946
506048,92281,116966
506100,92256,116951
506156,92265,116964
506204,92297,116979
506257,92299,116960
506316,92225,116949
506361,92233,116936
506413,92240,116959
506465,92272,116964
506517,92261,116970
506569,92250,116962
506621,92255,116963
506675,92244,116956
506725,92222,116971
506777,92211,116939
506835,92204,116933
506882,92216,116939
506934,92220,116944
506995,92206,116948
507038,92205,116926
507090,92187,116937
507142,92208,116956
507195,92219,116968
507246,92224,116955
507298,92215,116963
507356,92224,116968
507402,92205,116960
507454,92199,116955
507516,92199,116942
507559,92177,116939
507611,92116,116924
507663,92126,116911
507716,92166,116928
507767,92167,116937
507819,92104,116915
507876,92152,116903
507923,92143,116915
507975,92071,116905
508037,92085,116930
508079,92088,116921
508132,92104,116890
508184,92065,116917
508237,92061,116941
508288,92108,116913
508340,92009,116904
508397,91992,116901
508444,91997,116893
508496,91996,116908
508556,92048,116904
508600,92010,116901
508652,91998,116905
508704,92010,116898
508757,92019,116885
508809,91999,116906
508861,92001,116910
508916,92017,116909
508965,92016,116909
509017,92002,116909
509076,92025,116923
509121,92038,116924
509173,92023,116913
509225,92048,116947
509277,92086,116967
509329,92110,116978
509382,92131,116991
509437,92125,116983
509486,92130,116997
509538,92190,117031
509597,92182,117034
509642,92178,117013
509694,92209,117041
509757,92180,117025
509798,92165,117025
509850,92187,117056
509902,92191,117023
509956,92159,117016
510007,92147,116993
510059,92149,117018
510116,92149,117025
510163,92151,117039
510215,92144,117024
510276,92134,117019
510319,92143,117021
510371,92140,117043
510423,92132,117033
510477,92124,117036
510527,92153,117027
510579,92145,117020
510637,92108,117029
510684,92123,116996
510736,92062,116957
510797,92042,116945
510840,92045,116979
510892,92074,116976
510944,92086,116975
510997,92075,116983
511048,92073,116988
511100,92089,116985
511156,92055,116970
511204,92067,116983
511257,92050,116970
511316,92030,116949
511361,92064,116971
511413,92060,116970
511465,91937,116885
511517,91901,116848
511569,91910,116898
511621,91924,116893
511677,91972,116908
511725,91962,116929
511777,91974,116927
511837,92011,116925
511882,91968,116949
511934,91958,116922
511986,91988,116951
512038,91997,116925
512090,91952,116931
512142,91988,116952
512197,92006,116940
512246,91985,116930
512298,91954,116908
512358,91933,116925
512402,91957,116904
512454,91953,116907
512507,91909,116892
512559,91907,116910
512611,91930,116903
512663,91924,116903
512718,91931,116917
512767,91937,116947
512819,91956,116932
512878,91950,116933
512923,91951,116937
512975,92000,116937
513037,91981,116940
513079,91984,116942
513132,91981,116944
513184,91992,116946
513237,91989,116934
513288,91954,116904
513340,91945,116889
513397,91937,116885
513444,91938,116885
513496,91894,116759
513558,91347,116403
513600,91056,116362
513652,90856,116253
513704,90037,117298
513758,90233,118545
513809,90075,118701
513861,89732,118600
513918,89750,118563
513965,89824,118498
514017,89917,117746
514078,89619,116515
514121,89311,115408
514173,89877,116648
514225,90548,116412
514277,90898,116710
514329,91302,116917
514382,92492,117303
514437,92664,118283
514486,94235,118725
514538,94681,118486
514597,93428,117681
514642,92604,117549
514694,91894,117746
514746,91180,118921
514798,91104,119159
514850,90945,119217
514902,90796,119135
514958,90817,118940
515007,90735,118093
515059,89969,115832
515118,91076,117296
515163,92422,117920
515215,94482,119567
515267,97428,120723
515319,96227,117818
515371,93616,119632
515423,96426,119120
515477,94483,118582
515527,94075,118203
515579,91999,117351
515639,91440,118350
515684,91570,119083
515736,91411,119302
515799,91316,119322
515840,91276,119215
515892,91214,118726
515944,90549,116628
515999,90391,116131
516048,90872,116903
516100,94179,119154
516158,95708,120102
516204,97143,120872
516257,94252,118246
516318,95468,120336
516361,97374,120629
516413,97040,120006
516465,94563,118499
516518,93705,118023
516569,92520,117497
516621,91928,119483
516679,91783,119573
516725,91688,119577
516777,91601,119321
516839,91489,118535
516882,91068,117351
516934,90692,116398
516986,93717,118602
517039,95126,120010
517090,96897,120606
517142,97785,119229
517199,94911,120106
517246,97677,120944
517298,95900,118987
517358,94475,118480
517402,93950,118038
517454,92570,117996
517507,92153,119783
517559,92015,119843
517611,91929,119818
517663,91806,118650
517718,91238,117072
517767,90912,116605
517819,96665,120823
517878,98284,121404
517923,98522,120618
517975,95120,119515
518027,99447,121884
518079,99231,121538
518132,98362,120391
518184,95267,119080
518239,95167,118333
518288,92959,117949
518340,92452,119643
518399,92330,119746
518444,92249,119751
518496,92212,119709
518548,91863,118039
518600,91284,116502
518652,92238,118425
518704,97243,121041
518758,98344,120271
518809,95025,119907
518861,99527,121771
518918,99135,121478
518965,98705,120934
519017,95498,119009
519078,95336,118985
519121,93947,117776
519173,92587,119116
519225,92570,119959
519279,92497,119894
519329,92444,119628
519382,91772,117017
519439,91429,117356
519486,95284,120249
519538,98389,120753
519599,96352,119331
519642,97895,121744
519694,100179,122301
519747,99515,121317
519799,98328,120093
519851,95930,119014
519903,93939,117929
519959,92799,119289
520008,92852,119761
520060,92645,119588
520119,92618,119401
520164,92414,118392
520216,91842,117016
520268,95786,120341
520320,97198,119407
520372,96511,120753
520424,99458,121531
520480,98770,119962
520528,97561,121289
520580,99627,121637
520640,99519,121641
520685,99592,121629
520737,99530,121581
520789,99602,121756
520841,99833,121789
520893,99748,121673
520945,99737,121692
521000,99722,121651
521049,99666,121610
521101,99678,121612
521159,99738,121489
521205,99341,121294
521258,99198,121233
521319,99177,121220
521362,99212,121255
521414,99290,121315
521466,99417,121394
521519,99495,121443
