Millis,Red,IR
90738,79242,108138
90769,79429,108197
90788,79513,108248
90819,79484,108298
90838,79541,108311
90869,79536,108325
90888,79591,108332
90919,79618,108336
90938,79682,108336
90969,79718,108356
90990,79745,108374
91019,79786,108391
91040,79799,108402
91069,79834,108410
91090,79828,108411
91119,79859,108431
91140,79851,108436
91169,79884,108448
91190,79859,108454
91219,79887,108465
91240,79876,108462
91269,79917,108463
91290,79902,108463
91319,79930,108454
91340,79919,108453
91369,79946,108483
91390,79934,108498
91419,79944,108514
91440,79935,108538
91470,79942,108579
91489,79933,108581
91520,79929,108581
91539,79954,108587
91570,79929,108594
91589,79967,108597
91620,79913,108608
91639,79943,108607
91670,79899,108592
91689,79949,108581
91720,79932,108586
91739,79995,108597
91770,79961,108598
91789,80027,108608
91820,79988,108620
91839,80016,108631
91870,80008,108639
91889,80008,108631
91920,79975,108639
91941,79985,108655
91970,79998,108647
91991,79980,108642
92020,80005,108639
92041,79996,108638
92070,80017,108632
92091,79980,108631
92120,80012,108625
92141,79981,108626
92170,80022,108606
92191,80005,108604
92220,80046,108577
92241,80029,108581
92270,80028,108600
92291,79924,108731
92320,79678,108832
92341,79561,108830
92371,79506,108826
92390,79455,108817
92421,79427,108799
92440,79421,108768
92471,79437,108732
92490,79477,108719
92521,79461,108733
92540,79497,108718
92571,79495,108684
92590,79552,108666
92621,79538,108666
92640,79569,108666
92671,79547,108634
92690,79610,108626
92721,79618,108613
92740,79669,108610
92771,79596,108645
92790,79597,108704
92821,79426,108780
92840,79371,108845
92871,79222,108937
92890,79108,108998
92921,78874,109205
92942,78520,109434
92971,78147,109483
92992,78012,109455
93021,77795,109487
93042,77534,109433
93071,77318,109396
93092,77179,109382
93121,77136,109365
93142,77054,109347
93171,77021,109338
93192,76975,109348
93221,76970,109321
93242,76922,109306
93271,76917,109297
93292,76886,109306
93321,76872,109301
93342,76845,109310
93372,76815,109354
93391,76793,109346
93422,76761,109329
93441,76744,109320
93472,76709,109296
93491,76714,109285
93522,76663,109276
93541,76686,109253
93572,76633,109216
93591,76654,109208
93622,76591,109194
93641,76604,109177
93672,76565,109156
93691,76585,109153
93722,76539,109144
93741,76594,109115
93772,76569,109041
93791,76609,108970
93822,76547,108875
93841,76561,108834
93872,76549,108774
93891,76544,108707
93922,76502,108623
93943,76522,108609
93972,76534,108685
93993,76547,108671
94022,76553,108647
94043,76542,108621
94072,76561,108616
94093,76533,108610
94122,76555,108577
94143,76529,108557
94172,76558,108530
94193,76532,108511
94222,76592,108492
94243,76578,108499
94272,76623,108581
94293,76643,108702
94322,76678,108836
94343,76684,108904
94373,76687,109032
94392,76678,109089
94423,76695,109143
94442,76686,109152
94473,76683,109160
94492,76701,109159
94523,76684,109156
94542,76707,109111
94573,76663,109007
94592,76676,108889
94623,76522,108642
94642,76468,108467
94673,76347,108189
94692,76407,108130
94723,76640,107989
94742,76925,108126
94773,77104,108232
94792,77295,108114
94823,77577,108018
94842,77727,108040
94873,77859,107993
94894,77896,107999
94923,78029,108039
94944,78043,108064
94973,78036,108120
94994,78009,108124
95023,78044,108117
95044,78017,108119
95073,78070,108045
95094,78094,107991
95123,78231,107954
95144,78263,107961
95173,78322,107993
95194,78308,108023
95223,78319,108125
95244,78273,108181
95273,78249,108262
95294,78219,108272
95324,78227,108281
95343,78220,108263
95374,78223,108316
95393,78195,108373
95424,78121,108480
95443,78068,108611
95474,77821,108778
95493,77691,108882
95524,77367,108991
95543,77139,108971
95574,76802,108944
95593,76691,108885
95624,76546,108775
95643,76491,108698
95674,76351,108566
95693,76315,108463
95724,76126,108235
95743,76066,108111
95774,75873,107931
95793,75789,107817
95824,75644,107672
95845,75561,107567
95874,75477,107455
95895,75439,107392
95924,75376,107341
95945,75347,107302
95974,75341,107270
95995,75308,107260
96024,75333,107261
96045,75311,107277
96074,75376,107317
96095,75383,107340
96124,75463,107343
96145,75468,107337
96174,75518,107305
96195,75527,107319
96224,75579,107304
96245,75599,107314
96275,75698,107393
96294,75744,107431
96325,75917,107435
96344,76091,107507
96375,76252,107510
96394,76446,107580
96425,76742,107650
96444,77032,107632
96475,77080,107656
96494,77140,107653
96525,77132,107695
96544,77139,107697
96575,77100,107619
96594,77216,107462
96625,77385,107397
96644,77465,107379
96675,77492,107406
96694,77588,107456
96725,77570,107640
96744,77589,107665
96775,77579,107690
96796,77570,107704
96825,77568,107716
96846,77580,107727
96875,77606,107703
96896,77613,107694
96925,77681,107623
96946,77697,107569
96975,77801,107485
96996,77925,107497
97025,78178,107485
97046,78253,107502
97075,78488,107554
97096,78716,107688
97125,79620,108045
97146,79736,107658
97175,79924,107767
97196,80042,107840
97225,80284,107896
97246,80399,107954
97276,80588,108088
97295,80768,108189
97326,81198,108583
97345,81451,108743
97376,82021,109124
97395,82578,109597
97426,83592,110676
97445,84483,111413
97476,86345,113418
97495,87873,114707
97526,88593,114716
97545,88722,114675
97576,88914,114567
97595,88999,114297
97626,88560,113954
97645,88339,113799
97676,87915,113529
97695,87670,113347
97726,87211,113018
97745,86918,112791
97776,86560,112620
97797,86497,112536
97826,86314,112445
97847,86294,112480
97876,86524,112630
97897,86637,112668
97926,86570,112544
97947,86405,112414
97976,86160,112098
97997,85444,111390
98026,84230,110643
98047,83829,110557
98076,83722,110332
98097,83364,110076
98126,82755,109648
98147,82201,109316
98176,81490,109047
98197,81167,108896
98227,80824,108788
98246,80494,108714
98277,80038,108776
98296,79760,108841
98327,79430,108910
98346,79284,108922
98377,79039,109016
98396,78932,109099
98427,78685,109234
98446,78580,109279
98477,78395,109335
98496,78355,109380
98527,78235,109406
98546,78239,109417
98577,78169,109420
98596,78175,109411
98627,78099,109403
98646,78093,109399
98677,78042,109366
98696,78021,109355
98727,77976,109309
98748,77934,109269
98777,77924,109207
98798,77907,109171
98827,77878,109116
98848,77854,109068
98877,77841,108928
98898,77741,108709
98927,77554,108188
98948,77347,107704
98977,77578,107359
98998,78044,107278
99027,78408,107052
99048,78503,106975
99077,78757,106914
99098,78865,107057
99127,78980,107117
99148,79029,107044
99178,79145,107000
99197,79143,106785
99228,79188,106933
99247,79221,106979
99278,79444,107082
99297,79664,107095
99328,79726,107115
99347,79766,107179
99378,79697,107240
99397,79673,107291
99428,79523,107526
99447,79351,107887
99478,78822,108467
99497,78579,108581
99528,78327,108740
99547,78213,108826
99578,78042,108979
99597,78015,109019
99628,77938,109024
99647,77935,109002
99678,77852,108974
99699,77839,108952
99728,77806,108909
99749,77763,108808
99778,77721,108607
99799,77630,108374
99828,77468,107887
99849,77337,107716
99878,77568,107585
99899,77584,107454
99928,77886,107252
99949,78104,107180
99978,78359,107092
99999,78361,107251
100028,78441,107006
100049,78515,107017
100078,78680,107078
100099,78722,107085
100129,78753,107118
100148,78759,107019
100179,78836,106978
100198,78903,106973
100229,78961,106864
100248,79026,106573
100279,79062,106622
100298,79143,106628
100329,79122,106715
100348,79120,106789
100379,79021,106917
100398,78970,107057
100429,78884,107385
100448,78886,107479
100479,78859,107559
100498,78900,107337
100529,78955,106890
100548,79047,106671
100579,79168,106642
100598,79357,106615
100629,79972,106872
100650,80002,107160
100679,79783,107672
100700,79539,107956
100729,78998,108643
100750,78719,108746
100779,78439,108453
100800,78352,108593
100829,78411,107761
100850,78576,107413
100879,79229,108231
100900,80628,111464
100929,83901,116503
100950,85997,118422
100979,86540,120747
101000,87381,121354
101029,84423,117580
101050,82981,116798
101080,82067,116139
101099,81754,115949
101130,81651,115912
101149,81738,115989
101180,82240,116296
101199,82699,116539
101230,83436,117172
101249,84161,117761
101280,85163,118710
101299,85966,119189
101330,86716,119627
101349,87004,119725
101380,87174,119873
101399,87294,119898
101430,87265,119891
101449,87295,119903
101480,87304,119935
101499,87371,120104
101530,87767,120349
101551,88065,120402
101580,87892,119238
101601,86589,118543
101630,84033,116483
101651,83718,114483
101680,82621,113947
101701,82059,113702
101730,82125,113747
101751,81751,113529
101780,81297,113165
101801,80726,112880
101830,80110,112599
101851,79740,112486
101880,79693,112506
101901,79977,112642
101930,80406,112877
101951,80491,112886
101981,80385,112881
102000,80315,112900
102031,80512,112934
102050,80701,113172
102081,81381,113754
102100,82018,114184
102131,82658,114568
102150,82899,114627
102181,82823,114543
102200,82704,114424
102231,82296,114194
102250,82153,114073
102281,81896,113905
102300,81829,113859
102331,81788,113898
102350,81954,114026
102381,81901,113852
102400,81868,113998
102431,82248,113975
102450,81703,113679
102481,80168,112606
102502,78912,112139
102531,77811,111715
102552,77146,111497
102581,76451,111083
102602,76191,110526
102631,75628,110348
102652,75258,110308
102681,75507,110341
102702,75906,110272
102731,76079,110328
102752,76343,110355
102781,76442,110339
102802,76592,110392
102831,76747,110358
102852,76780,110407
102881,76890,110431
102902,77089,110536
102932,77775,110788
102951,78321,110963
102982,79444,111496
103001,80346,112239
103032,81729,112867
103051,82153,113225
103082,82561,112877
103101,81524,112140
103132,80902,112061
103151,81129,111961
103182,82213,112513
103201,85783,110334
103232,98914,103799
103251,98700,85199
103282,78525,72300
103301,73895,70133
103332,66247,58416
103351,55704,50225
103382,43034,38809
103403,33105,29339
103432,20082,19852
103453,16277,16896
103482,13395,14770
103503,12279,13298
103532,9034,8993
103553,6548,6764
103582,4512,4851
103603,3823,4263
103632,3611,4217
103653,3825,4752
103682,5210,7208
103703,7498,11175
103732,16720,26595
103753,33827,53314
103782,99447,116927
103803,96718,117517
103833,91218,114534
103852,88453,113280
103883,86761,113038
103902,87185,113719
103933,88816,114855
103952,89912,115528
103983,91464,116353
104002,92109,116558
104033,91982,116245
104052,91226,115659
104083,89159,114371
104102,87878,113712
104133,86612,113259
104152,86500,113330
104183,86957,113754
104202,87618,114144
104233,88487,114664
104252,88972,114830
104283,89021,114729
104302,88761,114516
104333,88040,114052
104354,87574,113829
104383,87371,113862
104404,87525,113974
104433,87766,114082
104454,88026,114299
104483,88766,114787
104504,89088,114784
104533,88420,114000
104554,87288,113180
104583,85811,112658
104604,85289,112252
104633,83350,110784
104654,81588,109718
104683,79423,108892
104704,79187,108855
104733,79411,108851
104754,79440,108818
104784,79595,108993
104803,80147,109162
104834,80557,109241
104853,80495,109098
104884,79468,108490
104903,78643,107972
104934,77623,107487
104953,77572,107549
104984,78136,107879
105003,78646,108089
105034,79218,108388
105053,79497,108459
105084,79533,108506
105103,79637,108590
105134,80090,108986
105153,80646,109388
105184,82411,110864
105203,83776,111633
105234,84987,112583
105253,85304,111743
105284,84325,110799
105305,83458,110363
105334,82908,111050
105355,83713,111474
105384,83661,110947
105405,82017,109593
105434,83482,108908
105455,83757,113501
105484,95098,120292
105505,90818,120774
105534,91126,120496
105555,90398,119822
105584,89515,119565
105605,89101,118171
105634,88030,116386
105655,87135,115467
105684,86693,115982
105705,87779,117249
105734,91261,120599
105755,96421,123532
105785,102705,94870
105804,96252,87611
105835,62716,47831
105854,44742,35956
105885,24442,18153
105904,12020,9673
105935,5689,7991
105954,7384,11921
105985,17805,22629
106004,22939,24317
106035,23331,22685
106054,23755,23466
106085,26916,27145
106104,29404,28843
106135,29050,27685
106154,27427,23472
106185,20773,17805
106204,19510,17191
106235,15084,13827
106254,13270,14034
106285,14815,18549
106306,20291,23046
106335,27444,28330
106356,32021,31868
106385,24357,23451
106406,15623,20502
106435,7446,7498
106456,1695,3723
106485,1268,4074
106506,1336,4440
106535,1666,5144
106556,1851,5561
106585,2398,6772
106606,2990,7673
106635,3421,8274
106656,3939,9254
106685,4193,9127
106706,4073,8831
106735,3886,8707
106756,3830,8514
106786,3403,7485
106805,2684,6300
106836,1799,4827
106855,1449,4189
106886,1529,4782
106905,1681,4859
106936,1703,5038
106955,1812,5157
106986,1795,5393
107005,1845,5610
107036,2289,5972
107055,5892,10970
107086,52104,46168
107105,55644,46400
107136,49357,41050
107155,51093,42717
107186,45632,32000
107205,33924,20806
107236,22089,16184
107255,19133,15904
107286,17885,15930
107307,16479,14710
107336,22563,20774
107357,33761,30027
107386,53951,46271
107407,62807,56573
107436,67326,55261
107457,65518,51746
107486,61368,47510
107507,60963,48243
107536,61413,50603
107557,63108,52025
107586,63484,51819
107607,62694,50057
107636,58060,43994
107657,54457,36720
107686,53035,37007
107707,57697,37126
107737,47750,28456
107756,34633,12934
107787,7143,3175
107806,3475,1778
107837,1738,1102
107856,1445,994
107887,1223,891
107906,1229,858
107937,1118,813
107956,1142,800
107987,1074,780
108006,1107,730
108037,1042,739
108056,1351,973
108087,1471,838
108106,1256,641
108137,963,568
108156,934,547
108187,887,575
108206,926,583
108237,914,595
108258,927,591
108287,996,595
108308,993,592
108337,957,553
108358,901,553
108387,908,548
108408,909,569
108437,908,556
108458,855,550
108487,872,554
108508,826,558
108537,879,578
108558,885,614
108587,975,687
108608,994,673
108637,1044,738
108658,1112,812
108688,1328,913
108707,1439,938
108738,1447,872
108757,1300,719
108788,986,648
108807,928,624
108838,941,683
108857,1133,767
108888,1209,772
108907,1724,1187
108938,1909,897
108957,1348,758
108988,1127,759
109007,1273,923
109038,1732,1095
109057,1507,922
109088,2144,1336
109107,2145,1275
109138,2082,1298
109157,2299,1388
109188,2431,1339
109209,2276,1200
109238,1830,918
109259,1603,814
109288,1497,749
109309,1478,765
109338,1662,826
109359,1711,865
109388,2001,1006
109409,2217,1100
109438,2492,1169
109459,2455,1163
109488,2540,1197
109509,2571,1181
109538,2604,1168
109559,2588,1131
109588,2484,1091
109609,2444,1101
109639,2489,1178
109658,2536,1211
109689,2608,1215
109708,2594,1207
109739,2569,1251
109758,2815,1478
109789,4151,2527
109808,5466,2881
109839,3515,2059
109858,2833,2250
109889,1524,805
109908,672,554
109939,623,632
109958,701,658
109989,693,650
110008,759,634
110039,730,610
110058,778,615
110089,787,667
110108,834,693
110139,837,732
110160,860,725
110189,899,788
110210,944,847
110239,1010,887
110260,967,897
110289,1014,1013
110310,1097,1078
110339,1200,1081
110360,1182,1093
110389,1244,1110
110410,1222,1104
110439,1279,1128
110460,1294,1171
110489,1360,1235
110510,1379,1305
110539,1416,1347
110560,1460,1482
110590,1626,1746
110609,1748,1945
110640,2020,2341
110659,2295,2733
110690,2877,3739
110709,3606,4809
110740,5042,6994
110759,6443,8976
110790,9514,13852
110809,13487,19492
110840,21604,28213
110859,25924,30259
110890,25907,28645
110909,24835,27914
110940,25165,28546
110959,26239,30835
110990,33626,45900
111009,51089,75520
111040,111963,115585
111061,85380,113932
111090,82163,112445
111111,82061,112427
111140,82597,112871
111161,83208,112489
111190,81707,113770
111211,85973,116145
111240,89085,115167
111261,89297,115934
111290,88471,118047
111311,91080,121628
111340,96536,121453
111361,93473,119934
111390,91997,118041
111411,90868,117363
111440,89399,116606
111461,88777,116307
111491,88698,116615
111510,89628,117096
111541,91607,117689
111560,93253,118664
111591,93523,118728
111610,93375,118545
111641,92736,118068
111660,92225,117666
111691,91270,116978
111710,90558,116319
111741,88922,115267
111760,88198,115088
111791,87478,114669
111810,87393,114652
111841,86850,114023
111860,86226,113701
111891,85885,113692
111910,85967,113809
111941,86520,114491
111962,87545,115278
111991,89185,116212
112012,89919,116570
112041,90397,116638
112062,90174,116447
112091,89813,116212
112112,89672,116200
112141,89895,116437
112162,90173,116707
112191,90771,117026
112212,90900,117025
112241,90642,116721
112262,90338,116569
112291,90181,116452
112312,90124,116469
112341,90375,116734
112362,90654,116951
112391,91012,117137
112412,91088,117168
112442,91038,117115
112461,90864,116949
112492,90377,116592
112511,90049,116362
112542,89583,116127
112561,89440,116040
112592,89236,115856
112611,88864,115382
112642,87816,115031
112661,87966,115114
112692,87617,114634
112711,86888,113739
112742,84774,110607
112761,79109,109710
112792,85305,112611
112811,77749,109849
112842,74444,109131
112861,74172,109041
112892,74058,108897
112913,74368,108901
112942,74861,109145
112963,75328,109470
112992,75828,109532
113013,75896,109455
113042,75793,109357
113063,75813,109363
113092,75417,108962
113113,74924,108720
113142,74519,108551
113163,74402,108547
113192,74569,108695
113213,74727,108854
113242,74977,108904
113263,74945,108886
113292,74977,108948
113313,75122,109099
113342,75466,109377
113363,75979,109714
113393,76759,110120
113412,77302,110465
113443,78724,111188
113462,81030,112120
113493,83809,113268
113512,85048,113680
113543,86483,114346
113562,89486,114693
113593,90205,114592
113612,90144,114580
113643,89546,114702
113662,89074,114725
113693,88529,114544
113712,87961,114076
113743,86541,113716
113762,86472,113780
113793,86071,113687
113812,85433,113491
113843,83570,112708
113864,82415,112169
113893,80241,110963
113914,77706,108905
113943,76281,108894
113964,77621,108633
113993,78095,108456
114014,78258,108589
114043,78575,109075
114064,79062,109551
114093,78279,108820
114114,76589,107812
114143,74782,107068
114164,73860,106766
114193,73444,106780
114214,73254,106753
114243,73119,106635
114264,73450,106618
114293,74386,106130
114314,75712,105297
114344,75216,104719
114363,75704,104765
114394,76280,105249
114413,76643,104670
114444,75257,104168
114463,74683,103467
114494,73373,102602
114513,72572,101980
114544,71229,101207
114563,70390,100883
114594,69435,100479
114613,69070,100459
114644,68836,100491
114663,68529,100302
114694,68047,100239
114713,67916,100312
114744,67760,100365
114763,67722,100369
114794,67778,100453
114813,68020,100526
114844,68114,100456
114865,67812,100099
114894,67190,99932
114915,67064,99957
114944,67120,99980
114965,67082,99969
114994,66941,99933
115015,66839,99932
115044,66851,99941
115065,66789,99949
115094,66778,99932
115115,66708,99897
115144,66741,99901
115165,66773,99896
115194,66850,99924
115215,66837,99942
115245,66822,99965
115264,66780,99930
115295,66590,99885
115314,66491,99897
115345,66295,99939
115364,66131,99840
115395,65779,99696
115414,65595,99732
115445,65628,99713
115464,65547,99565
115495,65158,99244
115514,64925,99012
115545,64525,98701
115564,64335,98501
115595,63973,98323
115614,63884,98485
115645,63709,98331
115664,63715,98269
115695,63645,98205
115714,63618,98143
115745,63618,98095
115766,63607,98080
115795,63593,98076
115816,63561,98076
115845,63563,98019
115866,63544,97989
115895,63607,97919
115916,63565,97857
115945,63666,97741
115966,63709,97625
115995,63860,97308
116016,64537,98145
116045,65723,99052
116066,64442,98158
116095,62489,97268
116116,61927,97246
116145,61713,97190
116166,61467,97194
116196,61251,97234
116215,61211,97207
116246,61139,97200
116265,61031,97253
116296,60885,97300
116315,60919,97281
116346,60809,97108
116365,60742,97026
116396,60698,96876
116415,61009,96919
116446,61257,96943
116465,61060,96834
116496,60747,96715
116515,60628,96677
116546,60353,96679
116565,60249,96713
116596,60112,96739
116615,60123,96728
116646,60148,96723
116665,60164,96722
116696,60167,96719
116717,60204,96696
116746,60269,96649
116767,60322,96636
116796,60466,96624
116817,60531,96614
116846,60589,96581
116867,60593,96531
116896,60752,96506
116917,60807,96509
116946,60864,96517
116967,60843,96502
116996,60870,96502
117017,60855,96502
117046,60852,96539
117067,60821,96566
117096,60825,96572
117117,60831,96574
117147,60867,96587
117166,60877,96591
117197,60912,96580
117216,60949,96583
117247,60950,96604
117266,61005,96615
117297,60973,96619
117316,61026,96614
117347,60991,96620
117366,61021,96620
117397,61028,96619
117416,61057,96622
117447,61096,96656
117466,61176,96665
117497,61144,96678
117516,61208,96690
117547,61197,96705
117566,61215,96701
117597,61187,96716
117618,61153,96715
117647,61151,96726
117668,61159,96732
117697,61189,96729
117718,61174,96723
117747,61173,96720
117768,61142,96714
117797,61163,96711
117818,61137,96713
117847,61147,96717
117868,61118,96708
117897,61129,96686
117918,61107,96673
117947,61158,96669
117968,61158,96667
117997,61171,96700
118018,61144,96708
118048,61115,96735
118067,61068,96725
118098,61047,96729
118117,61021,96712
118148,60948,96702
118167,60959,96696
118198,60897,96687
118217,60925,96678
118248,60827,96685
118267,60805,96710
118298,60677,96737
118317,60662,96761
118348,60589,96807
118367,60594,96867
118398,60531,96932
118417,60599,96951
118448,60525,96998
118467,60449,97043
118498,60251,97097
118517,60181,97121
118548,60072,97076
118569,60038,97007
118598,59924,96959
118619,59820,96929
118648,59708,96938
118669,59641,96953
118698,59610,96964
118719,59512,96962
118748,59505,96958
118769,59448,96941
118798,59460,96942
118819,59434,96961
118848,59477,96953
118869,59433,96950
118898,59457,96963
118919,59446,96976
118948,59451,96938
118969,59441,96891
118999,59429,96771
119018,59411,96680
119049,59400,96629
119068,59423,96587
119099,59445,96435
119118,59558,96404
119149,59667,96393
119168,59788,96485
119199,59743,96656
119218,59758,96750
119249,59765,96834
119268,59854,96870
119299,59900,96915
119318,59951,96970
119349,59905,96997
119368,59955,97010
119399,59938,97100
119418,59962,97166
119449,59980,97305
119470,59983,97329
119499,60004,97322
119520,60027,97301
119549,60051,97259
119570,60022,97197
119599,60066,97115
119620,60027,97073
119649,60031,97050
119670,59997,97054
119699,60034,97046
119720,60005,97054
119749,60027,97037
119770,59986,97020
119799,59979,97150
119820,59979,97234
119849,60003,97334
119870,59983,97392
119899,59946,97523
119920,59927,97629
119950,59916,97802
119969,59901,97846
120000,59870,97830
120019,59827,97751
120050,59694,97642
120069,59671,97603
120100,59532,97526
120119,59519,97479
120150,59373,97441
120169,59353,97411
120200,59267,97366
120219,59273,97341
120250,59233,97313
120269,59259,97301
120300,59218,97269
120319,59237,97258
120350,59214,97251
120369,59217,97244
120400,59215,97215
120421,59190,97207
120450,59190,97147
120471,59203,97107
120500,59220,97020
120521,59207,96915
120550,59217,96573
120571,59172,96321
120600,59165,96079
120621,59149,96010
120650,59225,96037
120671,59201,96159
120700,59250,96578
120721,59293,96755
120750,59366,96943
120771,59412,96972
120800,59495,97085
120821,59490,97153
120851,59484,97204
120870,59469,97190
120901,59466,97176
120920,59471,97163
120951,59464,97143
120970,59502,97148
121001,59485,97135
121020,59532,97124
121051,59494,97103
121070,59545,97111
121101,59486,97090
121120,59524,97081
121151,59506,97075
121170,59569,97069
121201,59542,97053
121220,59562,97051
121251,59509,97048
121270,59530,97092
121301,59483,97113
121320,59488,97117
121351,59453,97115
121372,59404,97148
121401,59374,97198
121422,59350,97228
121451,59333,97214
121472,59285,97194
121501,59300,97163
121522,59226,97155
121551,59202,97136
121572,59140,97120
121601,59087,97088
121622,59033,97074
121651,59069,97044
121672,59017,97024
121701,59026,97001
121722,58999,97018
121751,59012,97009
121772,59020,97050
121802,59057,97101
121821,59068,97116
121852,59080,97115
121871,59096,97111
121902,59076,97088
121921,59109,97072
121952,59134,96985
121971,59213,96945
122002,59153,96961
122021,59184,96995
122052,59197,96974
122071,59258,96876
122102,59273,96654
122121,59252,96774
122152,59197,96954
122171,59245,97034
122202,59317,96999
122221,59369,96979
122252,59367,97056
122271,59330,97118
122302,59374,97128
122323,59410,97052
122352,59415,96996
122373,59371,96976
122402,59374,96920
122423,59338,96885
122452,59358,96820
122473,59321,96751
122502,59334,96659
122523,59319,96631
122552,59337,96619
122573,59300,96606
122602,59321,96570
122623,59299,96549
122652,59343,96597
122673,59307,96667
122702,59305,96757
122723,59295,96797
122753,59268,96855
122772,59225,96863
122803,59179,96867
122822,59153,96861
122853,59130,96886
122872,59174,96891
122903,59093,96858
122922,59084,96798
122953,58967,96711
122972,58958,96660
123003,58876,96597
123022,58872,96562
123053,58812,96529
123072,58846,96521
123103,58820,96550
123122,58871,96570
123153,58879,96643
123172,58930,96661
123203,58945,96690
123222,58956,96671
123253,58934,96610
123274,58947,96545
123303,58972,96398
123324,59001,96324
123353,59127,96376
123374,59184,96369
123403,59372,96385
123424,59685,96607
123453,60168,96908
123474,60263,97031
123503,60536,97119
123524,60714,97176
123553,61179,97190
123574,61270,97169
123603,61233,97172
123624,61209,97196
123653,61356,97393
123674,62055,97970
123704,62628,98274
123723,62704,98424
123754,63130,98768
123773,63584,99242
123804,64962,100132
123823,65591,100318
123854,66585,101361
123873,68076,100712
123904,65063,100136
123923,65858,101216
123954,67573,100812
123973,66657,100922
124004,66638,100850
124023,66830,100665
124054,66692,100478
124073,66667,100486
124104,66829,100574
124123,66935,100504
124154,66551,100225
124175,66212,100078
124204,65757,99922
124225,65659,99897
124254,65619,99822
124275,65491,99714
124304,65381,99614
124325,65286,99499
124354,65076,99358
124375,65033,99271
124404,65033,99252
124425,65089,99221
124454,64971,99162
124475,65132,99344
124504,65047,98892
124525,63994,98530
124554,63360,98383
124575,63082,98334
124605,62902,98310
124624,62821,98306
124655,62755,98271
124674,62699,98240
124705,62723,98204
124724,62851,98216
124755,63045,98314
124774,63233,98356
124805,63486,98496
124824,63737,98647
124855,64443,99152
124874,65137,99532
124905,65806,99784
124924,66170,100058
124955,67537,101170
124974,68984,101893
125005,70288,102626
125026,71135,102382
125055,69875,101547
125076,69129,101409
125105,69312,101813
125126,69997,102378
125155,71187,103126
125176,71660,103155
125205,71304,102898
125226,71121,103083
125255,72021,103918
125276,72110,103660
125305,72405,104356
125326,73363,104821
125355,76168,108154
125376,84322,113476
125405,92906,68082
125426,49674,31567
125455,15421,11338
125476,8453,6561
125506,4032,3221
125525,2608,2083
125556,1481,1240
125575,1157,974
125606,855,735
125625,809,649
125656,699,603
125675,725,580
125706,669,584
125725,690,567
125756,648,536
125775,674,520
125806,619,496
125825,649,470
125856,565,444
125875,592,443
125906,560,443
125925,585,465
125956,575,474
125977,601,502
126006,631,504
126027,628,508
126056,642,513
126077,647,509
126106,668,509
126127,622,511
126156,671,510
126177,618,504
126206,668,503
126227,636,490
126256,671,482
126277,647,469
126306,666,472
126327,644,489
126356,663,484
126377,646,488
126407,634,524
126426,613,524
126457,607,524
126476,617,513
126507,596,514
126526,628,503
126557,600,505
126576,644,508
126607,582,505
126626,621,498
126657,581,483
126676,637,489
126707,600,486
126726,655,500
126757,623,493
126776,667,498
126807,627,513
126826,679,516
126857,647,522
126878,641,526
126907,628,522
126928,631,522
126957,638,517
126978,630,509
127007,642,501
127028,619,500
127057,648,504
127078,601,510
127107,641,501
127128,609,493
127157,653,479
127178,619,470
127207,658,454
127228,631,453
127257,651,465
127278,631,481
127308,633,517
127327,599,522
127358,608,519
127377,603,514
127408,593,511
127427,615,517
127458,576,511
127477,630,513
127508,589,504
127527,649,517
127558,578,519
127577,611,508
127608,576,497
127627,642,497
127658,619,495
127677,655,495
127708,617,501
127727,664,513
127758,646,515
127777,679,517
127808,632,514
127829,652,514
127858,644,505
127879,633,505
127908,650,504
127929,640,499
127958,656,491
127979,601,492
128008,642,499
128029,606,496
128058,645,480
128079,616,473
128108,644,461
128129,630,462
128158,658,462
128179,631,465
128208,653,489
128229,626,485
128259,624,516
128278,611,524
128309,609,518
128328,620,518
128359,594,510
128378,632,504
128409,591,511
128428,652,514
128459,587,517
128478,612,507
128509,579,500
128528,632,496
128559,596,492
128578,652,492
128609,619,495
128628,663,505
128659,628,511
128678,653,506
128709,649,508
128730,625,501
128759,623,505
128780,626,506
128809,648,501
128830,634,497
128859,660,493
128880,618,496
128909,661,491
128930,607,495
128959,648,498
128980,614,488
129009,646,474
129030,624,469
129059,649,463
129080,635,474
129109,657,470
129130,634,490
129160,631,532
129179,606,533
129210,611,541
129229,611,519
129260,589,517
129279,619,529
129310,590,514
129329,627,514
129360,592,516
129379,633,511
129410,582,509
129429,619,506
129460,581,502
129479,639,491
129510,598,489
129529,646,499
129560,610,507
129579,645,507
129610,631,517
129629,658,522
129660,605,518
129681,622,509
129710,630,515
129731,626,506
129760,644,511
129781,640,505
129810,667,495
129831,618,495
129860,657,499
129881,619,488
129910,654,485
129931,614,476
129960,660,461
129981,637,459
130010,654,454
130031,637,472
130060,659,473
130081,632,481
130111,626,512
130130,605,514
130161,603,513
130180,605,511
130211,586,516
130230,623,521
130261,595,509
130280,649,505
130311,590,517
130330,642,509
130361,578,512
130380,625,513
130411,580,488
130430,635,495
130461,610,498
130480,656,491
130511,626,510
130530,665,510
130561,648,514
130580,663,518
130611,625,505
130632,627,509
130661,628,506
130682,623,500
130711,652,505
130732,627,503
130761,658,502
130782,613,497
130811,648,492
130832,611,484
130861,639,485
130882,609,481
130911,641,453
130932,618,454
130961,655,446
130982,628,461
131011,652,477
131032,633,481
131062,621,521
131081,608,513
131112,622,529
131131,612,519
